Link,Title,Platform,Duration
/course/medtech-exploring-the-human-genome-14406,MedTech: Exploring the Human Genome,futurelearn,10%2B
/course/discovering-science-atmospheric-chemistry-7742,Discovering Science: Atmospheric Chemistry,futurelearn,10%2B
/course/discovering-science-chemical-products-7741,Discovering Science: Chemical Products,futurelearn,10%2B
/course/food-for-thought-12033,"Food for Thought: The Relationship Between Food, Gut and Brain",futurelearn,10%2B
/course/consumers-and-environmental-safety-food-packaging-20769,Consumer and Environmental Safety: Food Packaging and Kitchenware,futurelearn,10%2B
/course/making-successful-decisions-through-the-strategy--22111,"Making Successful Decisions through the Strategy, Law & Ethics Model",futurelearn,10%2B
/course/web-application-technologies-and-django-22360,Web Application Technologies and Django,futurelearn,10%2B
/course/design-computing-3d-modeling-in-rhinoceros-with-p-20969,Design Computing: 3D Modeling in Rhinoceros with Python Rhinoscript,futurelearn,10%2B
/course/high-stakes-leadership-leading-in-times-of-crisis-22545,High Stakes Leadership: Leading in Times of Crisis,futurelearn,10%2B
/course/preparing-for-graduate-study-in-usa-22450,Preparing for Graduate Study in the US: A Course for International Students,futurelearn,10%2B
/course/data-science-ethics-21419,Data Science Ethics,futurelearn,10%2B
/course/django-features-and-libraries-22362,Django Features and Libraries,futurelearn,10%2B
/course/storytelling-for-social-change-22105,Storytelling for Social Change,futurelearn,10%2B
/course/using-javascript-jquery-and-json-in-django-22363,"Using JavaScript, jQuery, and JSON in Django",futurelearn,10%2B
/course/anatomy-cardiovascular-respiratory-and-urinary-sy-22477,"Anatomy: Cardiovascular, Respiratory, and Urinary Systems",futurelearn,10%2B
/course/anatomy-musculoskeletal-and-integumentary-systems-22479,Anatomy: Musculoskeletal and Integumentary Systems,futurelearn,10%2B
/course/anatomy-human-neuroanatomy-22480,Anatomy: Human Neuroanatomy,futurelearn,10%2B
/course/resilient-teaching-through-times-of-crisis-and-ch-40732,Resilient Teaching Through Times of Crisis and Change,futurelearn,10%2B
/course/black-performance-as-social-protest-45222,Black Performance as Social Protest,futurelearn,10%2B
/course/instructional-methods-in-health-professions-educa-21532,Instructional Methods in Health Professions Education,futurelearn,10%2B
/course/introduction-to-3d-modeling-47263,Introduction to 3D Modeling,futurelearn,10%2B
/course/visualizing-womens-work-48069,Visualizing Women's Work: Using Art Media for Social Justice,futurelearn,10%2B
/course/big-ideas-in-programming-expressing-yourself-with-56525,Big Ideas in Programming: Expressing Yourself with Python,futurelearn,10%2B
/course/the-science-of-success-what-researchers-know-that-20327,The Science of Success: What Researchers Know that You Should Know,futurelearn,10%2B
/course/mindware-critical-thinking-for-the-information-ag-32138,Mindware: Critical Thinking for the Information Age,futurelearn,10%2B
/course/successful-negotiation-16936,Successful Negotiation: Essential Strategies and Skills,futurelearn,10%2B
/course/writing-and-editing-word-choice-and-word-order-59224,Writing and Editing: Word Choice and Word Order,futurelearn,10%2B
/course/writing-and-editing-revising-59225,Writing and Editing: Revising,futurelearn,10%2B
/course/writing-and-editing-structure-and-organization-59226,Writing and Editing: Structure and Organisation,futurelearn,10%2B
/course/writing-and-editing-drafting-59227,Writing and Editing: Drafting,futurelearn,10%2B
/course/the-power-of-object-oriented-programming-66020,The Power of Object-Oriented Programming,futurelearn,10%2B
/course/debugging-hunting-and-squashing-bugs-92874,Debugging: Hunting and Squashing Bugs,futurelearn,10%2B
/course/supporting-learning-secondary-13230,Supporting Successful Learning in Secondary School,futurelearn,10%2B
/course/ancient-health-7491,Health and Wellbeing in the Ancient World,futurelearn,10%2B
/course/medtech-digital-health-14405,MedTech: Digital Health and Wearable Technology,futurelearn,10%2B
/course/the-secret-power-of-brands-1261,The Secret Power of Brands,futurelearn,10%2B
/course/medtech-orthopaedic-implants-14407,MedTech: Orthopaedic Implants and Regenerative Medicine,futurelearn,10%2B
/course/awake-brain-surgery-9633,Language Testing During Awake Brain Surgery,futurelearn,10%2B
/course/basic-english-elementary-11195,Basic English 1: Elementary,futurelearn,10%2B
/course/planning-and-managing-global-health-21609,"Planning and Managing Global Health Programmes: Promoting Quality, Accountability, and Equity",futurelearn,10%2B
/course/monday-campaigns-12666,The Monday Campaigns: Lessons in Public Health Promotion,futurelearn,10%2B
/course/building-alliances-in-global-health-22109,Building Alliances in Global Health: From Global Institutions to Local Communities,futurelearn,10%2B
/course/the-mind-is-flat-1260,The Mind is Flat: The Shocking Shallowness of Human Psychology,futurelearn,10%2B
/course/musical-scores-3616,From Notation to Performance: Understanding Musical Scores,futurelearn,10%2B
/course/blended-learning-embedding-practice-4886,Blended Learning Essentials: Embedding Your Practice,futurelearn,10%2B
/course/scaling-agile-sc-102600,Scaled Agile,futurelearn,10%2B
/course/irvine-intermediate-python-58668,Intermediate Python,futurelearn,10%2B
/course/agile-for-beginners-sc-102598,Agile for Beginners,futurelearn,10%2B
/course/advanced-agile-with-scrum-and-kanban-sc-102599,Advanced Agile with Scrum and Kanban,futurelearn,10%2B
/course/basic-english-pre-intermediate-11196,Basic English 2: Pre-Intermediate,futurelearn,10%2B
/course/orion-2832,In the Night Sky: Orion,futurelearn,10%2B
/course/inequalities-in-personal-finance-3246,Challenging Wealth and Income Inequality,futurelearn,10%2B
/course/medtech-trends-and-product-design-14404,MedTech: Trends and Product Design,futurelearn,10%2B
/course/william-wordsworth-3650,"William Wordsworth: Poetry, People and Place",futurelearn,10%2B
/course/superfoods-myths-and-truths-12274,Superfoods: Myths and Truths,futurelearn,10%2B
/course/students-higher-education-5079,Becoming a Student Assistant: Teaching and Mentoring,futurelearn,10%2B
/course/genealogy-5195,Genealogy: Researching Your Family Tree,futurelearn,10%2B
/course/the-human-microbiome-20770,The Human Microbiome,futurelearn,10%2B
/course/nutrition-wellbeing-3608,Nutrition and Wellbeing,futurelearn,10%2B
/course/anxiety-depression-and-cbt-5846,"Understanding Anxiety, Depression and CBT",futurelearn,10%2B
/course/essentials-in-arts-fundraising-59222,Essentials in Arts Fundraising,futurelearn,10%2B
/course/discovering-science-global-challenges-7740,Discovering Science: Global Challenges,futurelearn,10%2B
/course/christian-muslim-relations-31717,Christian-Muslim Relations,futurelearn,10%2B
/course/introduction-to-business-management-19005,Introduction to Business Management,futurelearn,10%2B
/course/learn-italian-5790,Introduction to Italian,futurelearn,10%2B
/course/inside-cancer-1254,Inside Cancer: How Genes Influence Cancer Development,futurelearn,10%2B
/course/ultrasound-imaging-3892,Ultrasound Imaging: What Is Inside?,futurelearn,10%2B
/course/uva-darden-marketing-analytics-9660,Marketing Analytics,futurelearn,10%2B
/course/investing-technology-19058,Innovations in Investment Technology: Artificial Intelligence,futurelearn,10%2B
/course/blended-learning-getting-started-4045,Blended Learning Essentials: Getting Started,futurelearn,10%2B
/course/project-management-beyond-the-basics-17226,Project Management: Beyond the Basics,futurelearn,10%2B
/course/thinking-about-teaching-19489,Becoming a Teacher,futurelearn,10%2B
/course/why-religion-matters-14493,"Why Religion Matters: Religious Literacy, Culture and Diversity",futurelearn,10%2B
/course/global-ethics-14503,Global Ethics: An Introduction,futurelearn,10%2B
/course/investigating-a-murder-with-forensic-psychology-58284,Investigating a Murder with Forensic Psychology,futurelearn,10%2B
/course/low-budget-video-production-for-small-charities-33568,Low-Budget Video Production: Visual Communication for Small Charities,futurelearn,10%2B
/course/exploring-our-ocean-1445,Exploring Our Ocean,futurelearn,10%2B
/course/understanding-dementia-prevention-34102,Understanding Brain Health: Preventing Dementia,futurelearn,10%2B
/course/making-blended-education-work-19378,Making Blended Education Work,futurelearn,10%2B
/course/climate-solutions-india-57925,Climate Solutions: India,futurelearn,10%2B
/course/climate-solutions-egypt-110424,Climate Solutions: Egypt,futurelearn,10%2B
/course/de-mystifying-mindfulness-18128,Demystifying Mindfulness,futurelearn,10%2B
/course/dysphagia-1975,Dysphagia: Swallowing Difficulties and Medicines,futurelearn,10%2B
/course/blockchain-cryptocurrencies-19056,Cryptocurrency and Blockchain Technology Explained,futurelearn,10%2B
/course/payment-technology-19055,The Future of Payment Technology,futurelearn,10%2B
/course/introduction-to-user-experience-principles-and-pr-21444,Introduction to User Experience Principles and Processes,futurelearn,10%2B
/course/ux-design-from-concept-to-prototype-21447,UX Design: From Concept to Prototype,futurelearn,10%2B
/course/raising-capital-19057,"Raising Capital: Credit Tech, Coin Offerings, and Crowdfunding",futurelearn,10%2B
/course/ux-research-at-scale-surveys-analytics-online-tes-21448,"UX Research at Scale: Surveys, Analytics, Online Testing",futurelearn,10%2B
/course/understanding-user-needs-21445,Understanding User Needs,futurelearn,10%2B
/course/evaluating-designs-with-users-21446,Evaluating Designs with Users,futurelearn,10%2B
/course/inspiring-and-motivating-individuals-23208,Inspiring and Motivating Individuals,futurelearn,10%2B
/course/fintech-innovations-48262,Innovations in Fintech,futurelearn,10%2B
/course/leading-people-and-teams-48312,Leading People and Teams,futurelearn,10%2B
/course/ux-user-design-research-21719,User Experience (UX) Design and Research,futurelearn,10%2B
/course/django-22444,Django for Everyone,futurelearn,10%2B
/course/managing-talent-34189,Managing Talent,futurelearn,10%2B
/course/influencing-people-34190,Influencing People,futurelearn,10%2B
/course/leading-teams-34191,Leading Teams,futurelearn,10%2B
/course/ux-user-experience-capstone-course-48045,UX (User Experience) Capstone,futurelearn,10%2B
/course/anatomy-22524,Anatomy,futurelearn,10%2B
/course/django-22525,Django for Everybody,futurelearn,10%2B
/course/digital-product-management-18992,Digital Product Management,futurelearn,10%2B
/course/agile-meets-design-thinking-9330,Getting Started with Agile and Design Thinking,futurelearn,10%2B
/course/music-moves-4890,Music Moves: Why Does Music Make You Move?,futurelearn,10%2B
/course/soils-3417,Soil Science: Exploring the World Beneath our Feet,futurelearn,10%2B
/course/causes-of-climate-change-3713,Causes of Climate Change,futurelearn,10%2B
/course/data-mining-with-weka-7805,Data Mining with Weka,futurelearn,10%2B
/course/sustainable-agriculture-in-a-changing-environment-12288,Farm to Fork: Sustainable Food Production in a Changing Environment,futurelearn,10%2B
/course/propaganda-3312,Propaganda and Ideology in Everyday Life,futurelearn,10%2B
/course/ehealth-5876,"eHealth: Combining Psychology, Technology, and Health",futurelearn,10%2B
/course/introduction-to-korean-8360,Introduction to Korean,futurelearn,10%2B
/course/multilingual-5660,Multilingual Learning for a Globalised World,futurelearn,10%2B
/course/english-for-study-intermediate-8529,An Intermediate Guide to Writing in English for University Study,futurelearn,10%2B
/course/eduweight-58177,EduWeight:  Weight Management for Adult Patients with Chronic Disease,futurelearn,10%2B
/course/introduction-to-comparative-indo-european-linguis-97287,Introduction to Comparative Indo-European Linguistics,futurelearn,10%2B
/course/early-career-teachers-9975,Professional Development for Early Career Teachers,futurelearn,10%2B
/course/food-fraud-4048,Identifying Food Fraud,futurelearn,10%2B
/course/entrepreneurship-ed-tech-61349,Social Entrepreneurship in Educational Technology,futurelearn,10%2B
/course/entrepreneurship-idea-to-action-19710,Entrepreneurship: From Business Idea to Action,futurelearn,10%2B
/course/airway-matters-17092,Airway Matters,futurelearn,10%2B
/course/women-children-health-3817,"Improving the Health of Women, Children and Adolescents: from Evidence to Action",futurelearn,10%2B
/course/introduction-to-applied-linguistics-10725,Introduction to Applied Linguistics and TESOL,futurelearn,10%2B
/course/autism-education-11585,Good Practice in Autism Education,futurelearn,10%2B
/course/understanding-mental-health-in-muslim-communities-84923,Understanding Mental Health in Muslim Communities,futurelearn,10%2B
/course/fashion-and-sustainability-10598,Fashion and Sustainability: Understanding Luxury Fashion in a Changing World,futurelearn,10%2B
/course/human-rights-and-international-criminal-law-17118,Human Rights and International Criminal Law: An Introduction,futurelearn,10%2B
/course/what-is-genetic-counselling-13700,What is Genetic Counselling?,futurelearn,10%2B
/course/online-tutoring-11510,Teaching English Online,futurelearn,10%2B
/course/people-management-skills-10584,People Management Skills,futurelearn,10%2B
/course/history-of-the-book-16996,The History of the Book in the Early Modern Period: 1450 to 1800,futurelearn,10%2B
/course/book-of-kells-11690,The Book of Kells: Exploring an Irish Medieval Masterpiece,futurelearn,10%2B
/course/diabetic-eye-disease-11874,Diabetic Eye Disease: Building Capacity To Prevent Blindness,futurelearn,10%2B
/course/digital-transformation-classroom-15185,Digital Transformation in the Classroom,futurelearn,10%2B
/course/teach-like-an-entrepreneur-bringing-entrepreneurs-23291,Teach like an Entrepreneur: Bringing Entrepreneurship into the Classroom,futurelearn,10%2B
/course/how-is-my-food-made-14494,How Food is Made. Understanding Food Processing Technologies,futurelearn,10%2B
/course/climate-adaptation-governance-22695,Making Climate Adaptation Happen: Governing Transformation Strategies for Climate Change,futurelearn,10%2B
/course/anthropology-social-media-4972,Why We Post: the Anthropology of Social Media,futurelearn,10%2B
/course/autism-8239,Understanding Autism,futurelearn,10%2B
/course/process-mining-5419,Introduction to Process Mining with ProM,futurelearn,10%2B
/course/occupational-health-developing-countries-5188,Occupational Health in Developing Countries,futurelearn,10%2B
/course/the-tudors-12832,The Tudors,futurelearn,10%2B
/course/public-financial-management-4843,Understanding Public Financial Management: How Is Your Money Spent?,futurelearn,10%2B
/course/introducing-humanism-10179,"Introducing Humanism: Non-religious Approaches to Life, with Sandi Toksvig",futurelearn,10%2B
/course/crime-to-punishment-8224,From Crime to Punishment: an Introduction to Criminal Justice,futurelearn,10%2B
/course/right-to-education-5189,The Right to Education: Breaking Down the Barriers,futurelearn,10%2B
/course/functional-programming-haskell-6636,Functional Programming in Haskell: Supercharge Your Coding,futurelearn,10%2B
/course/mini-medical-school-hot-topics-in-medicine-58929,Mini Medical School: Hot Topics in Medical Science,futurelearn,10%2B
/course/instructional-design-irvine-58785,Instructional Design for Higher Education,futurelearn,10%2B
/course/fundamentals-of-agile-66412,Fundamentals of Agile Project Management,futurelearn,10%2B
/course/advanced-agile-with-scrum-and-kanban-66343,Advanced Agile with Scrum and Kanban,futurelearn,10%2B
/course/scaling-agile-66342,Scaled Agile,futurelearn,10%2B
/course/agile-for-beginners-66344,Agile for Beginners,futurelearn,10%2B
/course/dental-photography-in-practice-1252,Improving Your Image: Dental Photography in Practice,futurelearn,10%2B
/course/randomised-controlled-trials-48224,Introduction to Randomised Controlled Trials,futurelearn,10%2B
/course/research-in-learning-communities-21245,Education Research that Matters: Doing Research in Your Learning Community,futurelearn,10%2B
/course/attention-and-autism-97280,Attention and Autism,futurelearn,10%2B
/course/depression-young-people-9270,Understanding Depression and Low Mood in Young People,futurelearn,10%2B
/course/cbt-for-back-pain-12867,Cognitive Behavioural Skills to Treat Back Pain: The Back Skills Training (BeST) Programme,futurelearn,10%2B
/course/nursing-13231,Introduction to Nursing: The Role of Nurses Around the World,futurelearn,10%2B
/course/agriculture-economic-nature-20138,"Agriculture, Economics and Nature",futurelearn,10%2B
/course/global-blindness-3299,Global Blindness: Planning and Managing Eye Care Services,futurelearn,10%2B
/course/understanding-gender-inequality-15219,Understanding Gender Inequality,futurelearn,10%2B
/course/invisible-worlds-13812,Invisible Worlds: Understanding the Natural Environment,futurelearn,10%2B
/course/quality-improvement-6643,Quality Improvement in Healthcare: the Case for Change,futurelearn,10%2B
/course/bioinformatics-5661,Clinical Bioinformatics: Unlocking Genomics in Healthcare,futurelearn,10%2B
/course/accents-attitudes-and-identity-an-introduction-to-14416,"An Introduction to Sociolinguistics: Accents, Attitudes and Identity",futurelearn,10%2B
/course/creating-the-amazing-engineering-the-future-14415,Engineering the Future: Creating the Amazing,futurelearn,10%2B
/course/exploring-stone-age-archaeology-the-mysteries-of--13572,Exploring Stone Age Archaeology: The Mysteries of Star Carr,futurelearn,10%2B
/course/new-energy-technologies-8227,New Energy Technologies: Energy Transition and Sustainable Development,futurelearn,10%2B
/course/clinical-pharmacokinetic-13301,Clinical Pharmacokinetics: Dosing and Monitoring,futurelearn,10%2B
/course/enlightening-the-dark-ages-early-medieval-archaeo-51848,Enlightening the Dark Ages: Early Medieval Archaeology in Italy,futurelearn,10%2B
/course/global-resource-politics-7387,"Global Resource Politics: the Past, Present and Future of Oil, Gas and Shale ",futurelearn,10%2B
/course/korea-global-context-6267,Korea in a Global Context,futurelearn,10%2B
/course/reading-digital-5349,Literature in the Digital Age: from Close Reading to Distant Reading,futurelearn,10%2B
/course/entrepreneurship-in-nonprofits-12507,Entrepreneurship in Nonprofits,futurelearn,10%2B
/course/transformation-creates-contemporary-leaders-20128,Coaching in Education: Addressing the Need for Deep Communication,futurelearn,10%2B
/course/education-technology-leadership-in-schools-13758,Leadership of Education Technology in Schools,futurelearn,10%2B
/course/communicating-with-diverse-audiences2-17119,Communicating with Diverse Audiences,futurelearn,10%2B
/course/digital-learning-toolkit-32696,Digital Learning Toolkit: Resources for Successful Online Teaching,futurelearn,10%2B
/course/digital-marketing-futurelearn-56514,Fundamentals of Digital Marketing,futurelearn,10%2B
/course/stylistics-using-linguistics-explore-texts-meanin-56228,Stylistics: Using Linguistics to Explore Texts and Meaning,futurelearn,10%2B
/course/study-melbourne-56935,Best Practice for Education:  Professional Development Showcase,futurelearn,10%2B
/course/antisemitism-10557,Antisemitism: From Its Origins to the Present,futurelearn,10%2B
/course/how-artificial-intelligence-can-support-healthcar-58173,How Artificial Intelligence Can Support Healthcare,futurelearn,10%2B
/course/food-supply-systems-11998,Trust in Our Food: Understanding Food Supply Systems,futurelearn,10%2B
/course/components-of-sustainable-urban-mobility-22591,Transforming Urban Mobility: Components of Transport Planning for Sustainable Cities,futurelearn,10%2B
/course/film-distribution-10566,Film Distribution: Connecting Films with Audiences,futurelearn,10%2B
/course/prepare-to-study-uk-11784,Study UK: Prepare to Study and Live in the UK,futurelearn,10%2B
/course/making-babies-6015,Making Babies in the 21st Century,futurelearn,10%2B
/course/image-analysis-10310,Image Analysis Methods for Biologists,futurelearn,10%2B
/course/eliminating-trachoma-6136,Eliminating Trachoma,futurelearn,10%2B
/course/healthcare-8343,Leadership for Healthcare Improvement and Innovation,futurelearn,10%2B
/course/the-genomics-era-3414,The Genomics Era: the Future of Genetics in Medicine,futurelearn,10%2B
/course/intro-to-japanese-subculture-6811,An Introduction to Japanese Subcultures,futurelearn,10%2B
/course/raf-cold-war-5196,From World War to White Heat: the RAF in the Cold War,futurelearn,10%2B
/course/social-innovation-in-rural-areas-18994,Social Innovation in Rural Areas,futurelearn,10%2B
/course/understanding-modern-business-and-organisations-1572,Understanding Modern Business and Organisations,futurelearn,10%2B
/course/pharmacy-preceptor-7993,Become a Pharmacy Preceptor,futurelearn,10%2B
/course/forensic-archaeology-and-anthropology-15153,Forensic Archaeology and Anthropology,futurelearn,10%2B
/course/terrorism-and-counterterrorism-comparing-theory-p-80715,Terrorism and Counterterrorism: Comparing Theory and Practice,futurelearn,10%2B
/course/break-even-analysis-sc-96563,Break-Even Analysis Unlocked: How to Understand the Profit and Loss Statement,futurelearn,10%2B
/course/ethical-leadership-and-decision-making-sc-96598,International Leadership: Ethical Leadership and Decision-Making,futurelearn,10%2B
/course/capital-investment-appraisal-sc-96564,How to Make Better Capital Investment Decisions and Recognise Investment Opportunities,futurelearn,10%2B
/course/ratio-analysis-sc-96562,How to Master Financial Statements: Financial Ratio Analysis and Interpretation,futurelearn,10%2B
/course/creativity-and-innovation-sc-96567,Creativity and Innovation: Their Role in Becoming an Entrepreneur,futurelearn,10%2B
/course/managing-culture-as-leaders-sc-96597,International Leadership: Managing Culture as Leaders,futurelearn,10%2B
/course/culture-in-international-marketing-sc-96602,International Marketing: Cultural Factors,futurelearn,10%2B
/course/competitor-analysis-sc-96593,Competitor Analysis: From Business Level Strategy to Organisational Structures,futurelearn,10%2B
/course/strategic-choices-sc-96595,Strategic Planning: Target Markets and Business Decision-Making,futurelearn,10%2B
/course/selecting-and-entering-global-markets-sc-96603,International Marketing: Selection and Market Entry Strategies,futurelearn,10%2B
/course/digital-security-policy-and-management-sc-94644,Information Security Policy and Management,futurelearn,10%2B
/course/system-testing-and-maintenance-sc-94915,System Security Testing and Maintenance,futurelearn,10%2B
/course/implementing-your-business-opportunity-sc-96568,Implementing Your Business Ideas: From Risk Identification to SWOT Analysis,futurelearn,10%2B
/course/internal-analysis-sc-96592,Internal Analysis of a Company: From Value Chain to SWOT Analysis,futurelearn,10%2B
/course/challenges-and-opportunities-in-international-mar-96605,International Marketing: Challenges and Opportunities,futurelearn,10%2B
/course/system-analysis-and-design-sc-94913,Secure System Analysis and Design,futurelearn,10%2B
/course/the-future-of-cyber-security-sc-94646,The Future of Cyber Security and Emerging Technologies,futurelearn,10%2B
/course/divisional-performance-sc-96565,Divisional Performance Measurement: How to Achieve Operational Excellence,futurelearn,10%2B
/course/success-and-failure-in-entrepreneurship-sc-96569,Success and Failure in Entrepreneurship: Discover the Key to Business Success,futurelearn,10%2B
/course/reflective-practice-in-leadership-sc-96600,International Leadership: Reflective Practice in Leadership,futurelearn,10%2B
/course/system-development-sc-94914,Security System and Application Development,futurelearn,10%2B
/course/the-future-of-innovation-and-entrepreneurship-sc-96570,Green Innovation and Business Ethics: The Future of Entrepreneurship,futurelearn,10%2B
/course/career-skills-21578,Career Skills for the 2020s: Navigating the Online World of Work,futurelearn,10%2B
/course/cryptography-and-digital-certificates-sc-94645,Cryptography and Digital Certificates,futurelearn,10%2B
/course/the-evolution-of-management-and-leadership-theory-96596,International Leadership: The Evolution of Management and Leadership Theory,futurelearn,10%2B
/course/international-marketing-sc-96601,International Marketing: Definition and Strategy,futurelearn,10%2B
/course/the-cyber-security-landscape-sc-94643,The Cyber Security Landscape,futurelearn,10%2B
/course/macro-environmental-analysis-and-business-strateg-96591,An Introduction to Macro Environmental Analysis and Business Strategy,futurelearn,10%2B
/course/adaptation-and-standardisation-in-international-m-96604,International Marketing: Product Adaptation vs Standardisation,futurelearn,10%2B
/course/cyber-security-in-the-software-development-life-c-94912,How Cyber Security Affects the Software Development Life Cycle,futurelearn,10%2B
/course/understanding-financial-statements-sc-96561,Financial Statements Unlocked: How to Understand Corporate Finance and Financial Management,futurelearn,10%2B
/course/strategic-actions-sc-96594,Strategic Goals: How to Master Corporate Strategy,futurelearn,10%2B
/course/politics-and-philosophy-in-leadership-sc-96599,International Leadership: Politics and Philosophy in Leadership,futurelearn,10%2B
/course/investigating-innovation-13063,Investigating Innovation,futurelearn,10%2B
/course/caregiving-dementia-incontinence-98560,"Caregiving, Dementia, and Incontinence",futurelearn,10%2B
/course/digitaldiscovery-45223,Digital Discovery,futurelearn,10%2B
/course/the-life-and-afterlife-of-mary-queen-of-scots-57283,The Life and Afterlife of Mary Queen of Scots,futurelearn,10%2B
/course/interpreting-for-refugees-19059,"Interpreting for Refugees: Contexts, Practices and Ethics",futurelearn,10%2B
/course/tesol-strategies-10601,TESOL Strategies: Supporting ESL Students in Mainstream Classrooms,futurelearn,10%2B
