Link,Title,Provider,Rating,Num_Reviewer,Workload,platform,subject
/course/edx-ut-7-01x-foundations-of-data-analysis-2244,UT.7.01x: Foundations of Data Analysis,/university/utexas,Four and a half out of five stars,8 reviews,"
            3-6 hours a week, 13 weeks long
          ",edx,data-science
/course/edx-causal-diagrams-draw-your-assumptions-before-your-conclusions-9097,Causal Diagrams: Draw Your Assumptions Before Your Conclusions,/university/harvard,Five out of five stars,3 reviews,"
            2-3 hours a week, 9 weeks long
          ",edx,data-science
/course/edx-big-data-analysis-with-apache-spark-3026,Big Data Analysis with Apache Spark,/university/berkeley,Four and a half out of five stars,43 reviews,"
            5-10 hours a week, 4 weeks long
          ",edx,data-science
/course/edx-aplicaciones-de-ciencias-de-datos-en-los-negocios-actuales-20038,Aplicaciones de ciencias de datos en los negocios actuales,/university/anahuac,Four and a half out of five stars,5 reviews,"
            5-10 hours a week, 4 weeks long
          ",edx,data-science
/course/edx-analisis-multivariable-en-spss-17050,Análisis Multivariable en SPSS,/university/galileo,Four and a half out of five stars,20 reviews,"
            4-5 hours a week, 5 weeks long
          ",edx,data-science
/course/edx-microsoft-professional-capstone-data-science-6422,Microsoft Professional Capstone : Data Science,/institution/microsoft,Five out of five stars,2 reviews,"
            3-4 hours a week, 4 weeks long
          ",edx,data-science
/course/edx-data-science-computational-thinking-with-python-10319,Data Science: Computational Thinking with Python,/university/berkeley,Five out of five stars,2 reviews,"
            4-6 hours a week, 5 weeks long
          ",edx,data-science
/course/edx-data-science-visualization-10347,Data Science: Visualization,/university/harvard,Four and a half out of five stars,3 reviews,"
            1-2 hours a week, 8 weeks long
          ",edx,data-science
/course/edx-processing-big-data-with-hadoop-in-azure-hdinsight-3917,Processing Big Data with Hadoop in Azure HDInsight,/institution/microsoft,Four and a half out of five stars,4 reviews,"
            3-5 hours a week, 5 weeks long
          ",edx,data-science
/course/edx-fundamentals-of-statistics-11482,Fundamentals of Statistics,/university/mit,Four and a half out of five stars,10 reviews,"
            10-14 hours a week, 17 weeks long
          ",edx,data-science
/course/edx-introduction-to-analytics-modeling-8217,Introduction to Analytics Modeling,/university/gatech,Four and a half out of five stars,5 reviews,"
            8-10 hours a week, 16 weeks long
          ",edx,data-science
/course/edx-sabermetrics-101-introduction-to-baseball-analytics-1837,Sabermetrics 101: Introduction to Baseball Analytics,/university/bu,Four and a half out of five stars,7 reviews,"
            6-8 hours a week, 4 weeks long
          ",edx,data-science
/course/edx-data-analytics-in-health-from-basics-to-business-7160,Data Analytics in Health – From Basics to Business,/university/kuleuven,Five out of five stars,1 review,"
            2-3 hours a week, 4 weeks long
          ",edx,data-science
/course/edx-policy-analysis-using-interrupted-time-series-3345,Policy Analysis Using Interrupted Time Series,/university/ubc,Five out of five stars,1 review,"
            6-10 hours a week, 5 weeks long
          ",edx,data-science
/course/edx-stochastic-processes-data-analysis-and-computer-simulation-8246,Stochastic Processes: Data Analysis and Computer Simulation,/university/kyoto,Five out of five stars,1 review,"
            2-3 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-data-science-productivity-tools-10350,Data Science: Productivity Tools,/university/harvard,Five out of five stars,1 review,"
            1-2 hours a week, 8 weeks long
          ",edx,data-science
/course/edx-analisis-de-datos-empresariales-con-r-20037,Análisis de datos empresariales con R,/university/anahuac,Five out of five stars,1 review,"
            5-8 hours a week, 4 weeks long
          ",edx,data-science
/course/itmox-data-processing-and-analysis-22176,Data Processing and Analysis,/university/itmo,Five out of five stars,1 review,"
            2-4 hours a week, 15 weeks long
          ",edx,data-science
/course/edx-silicon-photonics-design-fabrication-and-data-analysis-3532,"Silicon Photonics Design, Fabrication and Data Analysis",/university/ubc,Five out of five stars,1 review,"
            3-25 hours a week, 6 weeks long
          ",edx,data-science
/course/statistics-computation-and-applications-22414,Data Analysis: Statistical Modeling and Computation in Applications,/university/mit,Five out of five stars,1 review,"
            10-15 hours a week, 16 weeks long
          ",edx,data-science
/course/edx-cs115x-advanced-apache-spark-for-data-science-and-data-engineering-5854,CS115x: Advanced Apache Spark for Data Science and Data Engineering,/university/berkeley,Five out of five stars,1 review,"
            5-10 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-introduction-to-r-for-data-science-3928,Introduction to R for Data Science,/institution/microsoft,Four out of five stars,27 reviews,"
            2-3 hours a week, 4 weeks long
          ",edx,data-science
/course/edx-data-science-wrangling-10351,Data Science: Wrangling,/university/harvard,Four and a half out of five stars,2 reviews,"
            1-2 hours a week, 8 weeks long
          ",edx,data-science
/course/edx-ph525x-data-analysis-for-genomics-1615,PH525x: Data Analysis for Genomics,/university/harvard,Four and a half out of five stars,2 reviews,"
            9 weeks long
          ",edx,data-science
/course/edx-case-study-dna-methylation-data-analysis-2980,Case study: DNA methylation data analysis,/university/harvard,Four and a half out of five stars,2 reviews,"
            1 week long
          ",edx,data-science
/course/edx-analyzing-and-visualizing-data-with-excel-4480,Analyzing and Visualizing Data with Excel,/institution/microsoft,Four out of five stars,13 reviews,"
            2-4 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-data-science-machine-learning-10353,Data Science: Machine Learning,/university/harvard,Four and a half out of five stars,3 reviews,"
            2-4 hours a week, 8 weeks long
          ",edx,data-science
/course/edx-foundations-of-data-analysis-part-1-statistics-using-r-4805,Foundations of Data Analysis - Part 1: Statistics Using R,/university/utexas,Four out of five stars,8 reviews,"
            3-6 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-data-analysis-a-practical-introduction-for-absolute-beginners-12635,Data Analysis: A Practical Introduction for Absolute Beginners,/institution/microsoft,Four out of five stars,1 review,"
            2-4 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-computational-thinking-and-big-data-8161,Computational Thinking and Big Data,/university/adelaide,Four out of five stars,1 review,"
            8-10 hours a week, 10 weeks long
          ",edx,data-science
/course/edx-storytelling-and-persuading-using-data-and-digital-technologies-21482,Storytelling and Persuading using Data and Digital Technologies,/university/usmd,Four out of five stars,3 reviews,"
            2-3 hours a week, 4 weeks long
          ",edx,data-science
/course/edx-data-science-inference-and-modeling-10349,Data Science: Inference and Modeling,/university/harvard,Four out of five stars,1 review,"
            1-2 hours a week, 8 weeks long
          ",edx,data-science
/course/edx-business-and-data-analysis-skills-4947,Business and Data Analysis Skills,/institution/fullbridge,Four out of five stars,1 review,"
            3-4 hours a week, 3 weeks long
          ",edx,data-science
/course/edx-introduction-to-data-analysis-using-excel-6544,Introduction to Data Analysis using Excel,/institution/microsoft,Four out of five stars,7 reviews,"
            2-4 hours a week, 4 weeks long
          ",edx,data-science
/course/edx-programming-with-python-for-data-science-6471,Programming with Python for Data Science,/institution/microsoft,Four out of five stars,4 reviews,"
            8-9 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-essential-statistics-for-data-analysis-using-excel-8248,Essential Statistics for Data Analysis using Excel,/institution/microsoft,Three and a half out of five stars,3 reviews,"
            2-4 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-high-dimensional-data-analysis-2949,High-Dimensional Data Analysis,/university/harvard,Three and a half out of five stars,3 reviews,"
            2-4 hours a week, 4 weeks long
          ",edx,data-science
/course/edx-foundations-of-data-analysis-part-2-inferential-statistics-4804,Foundations of Data Analysis - Part 2: Inferential Statistics,/university/utexas,Three and a half out of five stars,2 reviews,"
            3-6 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-knowledge-management-and-big-data-in-business-3642,Knowledge Management and Big Data in Business,/university/hkpolyu,Three and a half out of five stars,2 reviews,"
            6-8 hours a week, 8 weeks long
          ",edx,data-science
/course/edx-data-science-probability-10348,Data Science: Probability,/university/harvard,Three and a half out of five stars,2 reviews,"
            1-2 hours a week, 8 weeks long
          ",edx,data-science
/course/edx-data-analysis-visualization-and-dashboard-design-5388,Data Analysis: Visualization and Dashboard Design,/university/delft,Three out of five stars,1 review,"
            4-6 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-applied-data-analysis-working-in-organizations-and-industries-12636,Applied Data Analysis: Working in Organizations and Industries,/institution/microsoft,Three out of five stars,1 review,"
            2-4 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-big-data-and-education-968,Big Data and Education,/university/columbia,Three out of five stars,1 review,"
            6-12 hours a week, 8 weeks long
          ",edx,data-science
/course/edx-introduction-to-python-for-data-science-5683,Introduction to Python for Data Science,/institution/microsoft,Four out of five stars,20 reviews,"
            2-4 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-data-science-essentials-6512,Data Science Essentials,/institution/microsoft,Three and a half out of five stars,5 reviews,"
            3-4 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-fa19-deterministic-optimization-9947,FA19: Deterministic Optimization,/university/gatech,Three and a half out of five stars,4 reviews,"
            8-10 hours a week, 15 weeks long
          ",edx,data-science
/course/edx-explore-statistics-with-r-1836,Explore Statistics with R,/university/ki,Three and a half out of five stars,14 reviews,"
            4 weeks long
          ",edx,data-science
/course/edx-data-mining-theories-and-algorithms-for-tackling-big-data-8130,Data Mining: Theories and Algorithms for Tackling Big Data | 数据挖掘：理论与算法,/university/tsinghua,Three out of five stars,2 reviews,"
            3-5 hours a week, 14 weeks long
          ",edx,data-science
/course/edx-introduction-to-data-science-6405,Introduction to Data Science,/institution/microsoft,Three and a half out of five stars,6 reviews,"
            2-4 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-introduction-to-apache-spark-5855,Introduction to Apache Spark,/university/berkeley,Three and a half out of five stars,9 reviews,"
            5-10 hours a week, 2 weeks long
          ",edx,data-science
/course/edx-successfully-evaluating-predictive-modelling-14421,Successfully Evaluating Predictive Modelling,/university/edinburgh,Two out of five stars,1 review,"
            8-10 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-analyzing-data-with-python-12531,Analyzing Data with Python,/institution/ibm,Three out of five stars,4 reviews,"
            2-4 hours a week, 5 weeks long
          ",edx,data-science
/course/edx-statistics-and-r-2960,Statistics and R,/university/harvard,Three and a half out of five stars,20 reviews,"
            2-4 hours a week, 4 weeks long
          ",edx,data-science
/course/edx-sql-for-data-science-17900,SQL for Data Science,/institution/ibm,One out of five stars,1 review,"
            2-4 hours a week, 4 weeks long
          ",edx,data-science
/course/edx-introduction-to-data-science-17901,Introduction to Data Science,/institution/ibm,One out of five stars,1 review,"
            3-6 hours a week, 6 weeks long
          ",edx,data-science
/course/columbiax-data-science-for-executives-18406,Data Science for Executives,/university/columbia,One out of five stars,1 review,"
            7-10 hours a week, 15 weeks long
          ",edx,data-science
/course/edx-data-analysis-take-it-to-the-max-2916,Data Analysis: Take It to the MAX(),/university/delft,Three and a half out of five stars,13 reviews,"
            4-6 hours a week, 8 weeks long
          ",edx,data-science
/course/edx-data-analysis-for-social-scientists-6842,Data Analysis for Social Scientists,/university/mit,Three out of five stars,13 reviews,"
            12-14 hours a week, 11 weeks long
          ",edx,data-science
/course/edx-data-analytics-and-learning-2144,"Data, Analytics, and Learning",/university/uta,One and a half out of five stars,2 reviews,"
            4 weeks long
          ",edx,data-science
/course/edx-visualizing-data-with-python-12530,Visualizing Data with Python,/institution/ibm,One and a half out of five stars,2 reviews,"
            2-4 hours a week, 5 weeks long
          ",edx,data-science
/course/edx-python-basics-for-data-science-12115,Python Basics for Data Science,/institution/ibm,Two out of five stars,3 reviews,"
            4-10 hours a week, 3 weeks long
          ",edx,data-science
/course/edx-computing-for-data-analysis-8223,Computing for Data Analysis,/university/gatech,Two and a half out of five stars,6 reviews,"
            8-10 hours a week, 15 weeks long
          ",edx,data-science
/course/edx-statistical-thinking-for-data-science-and-analytics-4913,Statistical Thinking for Data Science and Analytics,/university/columbia,Two out of five stars,19 reviews,"
            7-10 hours a week, 5 weeks long
          ",edx,data-science
/course/edx-data-analysis-essentials-6858,Data Analysis Essentials,/university/imperial,One out of five stars,6 reviews,"
            4-6 hours a week, 6 weeks long
          ",edx,data-science
/course/edx-probability-and-statistics-in-data-science-using-python-8213,Probability and Statistics in Data Science using Python,/university/ucsd,Two out of five stars,31 reviews,"
            10-12 hours a week, 10 weeks long
          ",edx,data-science
/course/ai-skills-for-engineers-data-management-pipelines-110647,AI Skills for Engineers: Data Engineering and Data Pipelines,/university/delft,Zero out of five stars,,,edx,data-science
/course/data-science-for-social-justice-96640,Data Science for Social Justice,/university/davidson,Zero out of five stars,,,edx,data-science
/course/intro-course-data-storytelling-116607,Intro Course: Data Storytelling,/university/harvard,Zero out of five stars,,,edx,data-science
/course/harvardx-learning-python-for-data-science-116625,Learning Python for Data Science,/institution/statistics-dot-com,Zero out of five stars,,,edx,data-science
/course/statisticscomx-data-science-ethics-116883,Data Science Ethics,/university/harvard,Zero out of five stars,,,edx,data-science
/course/harvardx-big-data-for-education-119194,Big Data for Education,/university/harvard,Zero out of five stars,,,edx,data-science
/course/harvardx-big-data-for-social-good-119196,Big Data for Social Good,/university/nd,Zero out of five stars,,,edx,data-science
/course/edx-data-science-readiness-assessment-7995,Data Science Readiness Assessment,/university/delft,Zero out of five stars,,,edx,data-science
/course/edx-data-analysis-building-your-own-business-dashboard-5387,Data Analysis: Building Your Own Business Dashboard,/university/trincoll,Zero out of five stars,,,edx,data-science
/course/edx-data-visualization-for-all-8003,Data Visualization for All,/university/ucsd,Zero out of five stars,,,edx,data-science
/course/edx-introduction-to-genomic-data-science-8962,Introduction to Genomic Data Science,/institution/microsoft,Zero out of five stars,,,edx,data-science
/course/edx-creating-bi-reports-with-sql-server-reporting-services-7588,Creating BI Reports with SQL Server Reporting Services,/institution/microsoft,Zero out of five stars,,,edx,data-science
/course/edx-programming-in-r-for-data-science-6038,Programming in R for Data Science,/institution/microsoft,Zero out of five stars,,,edx,data-science
/course/edx-excel-8607,Excel によるデータの分析と可視化,/university/uta,Zero out of five stars,,,edx,data-science
/course/edx-knowledge-inference-and-structure-discovery-for-education-9288,Knowledge Inference and Structure Discovery for Education,/university/ucsd,Zero out of five stars,,,edx,data-science
/course/edx-dynamic-programming-applications-in-machine-learning-and-genomics-10249,Dynamic Programming: Applications In Machine Learning and Genomics,/university/ucsd,Zero out of five stars,,,edx,data-science
/course/edx-graph-algorithms-in-genome-sequencing-10250,Graph Algorithms in Genome Sequencing,/university/ucsd,Zero out of five stars,,,edx,data-science
/course/edx-algorithms-and-data-structures-capstone-10178,Algorithms and Data Structures Capstone,/university/epfl,Zero out of five stars,,,edx,data-science
/course/edx-image-processing-and-analysis-for-life-scientists-12066,Image Processing and Analysis for Life Scientists,/institution/microsoft,Zero out of five stars,,,edx,data-science
/course/edx-orchestrating-big-data-with-azure-data-factory-7812,Orchestrating Big Data with Azure Data Factory,/institution/microsoft,Zero out of five stars,,,edx,data-science
/course/edx-analyzing-big-data-with-microsoft-r-7822,Analyzing Big Data with Microsoft R,/institution/microsoft,Zero out of five stars,,,edx,data-science
/course/edx-implementing-real-time-analytics-with-hadoop-in-azure-hdinsight-4152,Implementing Real-Time Analytics with Hadoop in Azure HDInsight,/institution/microsoft,Zero out of five stars,,,edx,data-science
/course/edx-essential-math-for-data-analysis-using-excel-online-12164,Essential Math for Data Analysis using Excel Online,/institution/microsoft,Zero out of five stars,,,edx,data-science
/course/edx-data-visualization-a-practical-approach-for-absolute-beginners-11348,Data Visualization: A Practical Approach for Absolute Beginners,/institution/microsoft,Zero out of five stars,,,edx,data-science
/course/edx-microsoft-professional-capstone-big-data-8648,Microsoft Professional Capstone : Big Data,/institution/microsoft,Zero out of five stars,,,edx,data-science
/course/edx-microsoft-professional-capstone-data-analysis-13314,Microsoft Professional Capstone: Data Analysis,/university/tsinghua,Zero out of five stars,,,edx,data-science
/course/edx-data-visualization-12741,数据可视化|Data Visualization,/institution/rollys-royce,Zero out of five stars,,,edx,data-science
/course/edx-the-power-of-data-19568,The Power of Data,/university/utexas,Zero out of five stars,,,edx,data-science
/course/ut-austin-master-data-science-20600,Master’s Degree in Data Science,/university/gatech,Zero out of five stars,,,edx,data-science
/course/georgia-tech-master-analytics-20602,Online Master of Science in Analytics (OMS Analytics),/university/usmd,Zero out of five stars,,,edx,data-science
/course/edx-dna-sequences-alignments-and-analysis-8157,DNA Sequences: Alignments and Analysis,/university/berkeley,Zero out of five stars,,,edx,data-science
/course/edx-data-science-machine-learning-and-predictions-10320,Data Science: Machine Learning and Predictions,/university/berkeley,Zero out of five stars,,,edx,data-science
/course/edx-data-science-inferential-thinking-through-simulations-10321,Data Science: Inferential Thinking through Simulations,/university/university-of-naples,Zero out of five stars,,,edx,data-science
/course/edx-introduzione-alla-data-visualization-con-tableau-21170,Introduzione alla Data Visualization con Tableau,/university/usmd,Zero out of five stars,,,edx,data-science
/course/edx-proteins-alignment-analysis-and-structure-8160,"Proteins: Alignment, Analysis and Structure",/university/university-of-naples,Zero out of five stars,,,edx,data-science
/course/edx-data-visualization-e-manipolazione-dei-dati-con-tableau-21171,Data Visualization e manipolazione dei dati con Tableau,/university/university-of-naples,Zero out of five stars,,,edx,data-science
/course/edx-analisi-dei-dati-13472,Analisi dei dati,/university/usmd,Zero out of five stars,,,edx,data-science
/course/edx-statistical-analysis-in-bioinformatics-8163,Statistical Analysis in Bioinformatics,/institution/microsoft,Zero out of five stars,,,edx,data-science
/course/microsoft-data-analysis-18453,Data Analysis: Essential Skills,/institution/microsoft,Zero out of five stars,,,edx,data-science
/course/microsoft-data-science-fundamentals-18461,Data Science Fundamentals,/institution/microsoft,Zero out of five stars,,,edx,data-science
/course/microsoft-data-science-core-18462,Data Science Core,/university/curtin,Zero out of five stars,,,edx,data-science
/course/edx-iot-programming-and-big-data-9753,IoT Programming and Big Data,/university/edinburgh,Zero out of five stars,,,edx,data-science
/course/edx-introduction-to-predictive-analytics-using-python-14420,Introduction to Predictive Analytics using Python,/university/purdue,Zero out of five stars,,,edx,data-science
/course/data-science-for-smart-cities-22565,Data Science for Smart Cities,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/data-analytics-for-everyone-85781,Data Analytics Basics for Everyone,/university/tsinghua,Zero out of five stars,,,edx,data-science
/course/edx-advanced-big-data-systems-12738,Advanced Big Data Systems | 高级大数据系统,/university/davidson,Zero out of five stars,,,edx,data-science
/course/edx-the-essentials-of-data-literacy-online-course-17966,The Essentials of Data Literacy Online Course,/university/adelaide,Zero out of five stars,,,edx,data-science
/course/edx-big-data-fundamentals-8156,Big Data Fundamentals,/university/adelaide,Zero out of five stars,,,edx,data-science
/course/edx-big-data-analytics-8158,Big Data Analytics,/university/adelaide,Zero out of five stars,,,edx,data-science
/course/edx-big-data-capstone-project-8159,Big Data Capstone Project,/university/adelaide,Zero out of five stars,,,edx,data-science
/course/edx-programming-for-data-science-8162,Programming for Data Science,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/data-engineering-basics-for-everyone-85789,Data Engineering Basics for Everyone,/university/iimb,Zero out of five stars,,,edx,data-science
/course/foundations-of-data-science-96652,Foundations of Data Science,/university/mit,Zero out of five stars,,,edx,data-science
/course/qualitative-research-methods-analyzing-data-34373,Qualitative Research Methods: Data Coding and Analysis,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/data-visualization-and-building-dashboards-with-e-85786,Data Visualization and Building Dashboards with Excel and Cognos,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/analyzing-data-with-excel-85787,Analyzing Data with Excel,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/data-analytics-and-visualization-capstone-project-85788,Data Analytics and Visualization Capstone Project,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/python-project-for-data-science-85783,Python for Data Science Project,/university/university-of-naples,Zero out of five stars,,,edx,data-science
/course/disenos-y-metodos-de-investigacion-comparativa-43826,Diseños y métodos de investigación comparativa,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/edx-data-science-and-machine-learning-capstone-project-12606,Data Science and Machine Learning Capstone Project,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/edx-the-data-science-method-17899,The Data Science Method,/university/university-of-naples,Zero out of five stars,,,edx,data-science
/course/introduzione-alla-data-visualization-con-tableau--46059,Introducción a la visualización de datos con Tableau,/university/university-of-naples,Zero out of five stars,,,edx,data-science
/course/data-visualisation-46061,Visualización y manipulación de datos con Tableau,/university/usmd,Zero out of five stars,,,edx,data-science
/course/edx-making-evidence-based-strategic-decisions-21483,Making Evidence-Based Strategic Decisions,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/r-programming-basics-for-data-science-85796,R Programming Basics for Data Science,/university/university-of-naples,Zero out of five stars,,,edx,data-science
/course/business-intelligence-con-la-product-suite-di-tab-46060,Inteligencia empresarial con Tableau,/university/nus,Zero out of five stars,,,edx,data-science
/course/quantitative-and-qualitative-research-for-beginne-48178,Quantitative and Qualitative Research for Beginners,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/sql-for-data-science-with-r-85793,SQL for Data Science with R,/university/nus,Zero out of five stars,,,edx,data-science
/course/edx-data-science-for-construction-architecture-and-engineering-19193,"Data Science for Construction, Architecture and Engineering",/institution/ibm,Zero out of five stars,,,edx,data-science
/course/analyzing-data-with-r-85797,Analyzing Data with R,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/visualizing-data-with-r-85798,Visualizing Data with R,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/big-data-hadoop-and-spark-basics-47285,"Big Data, Hadoop, and Spark Basics",/institution/ibm,Zero out of five stars,,,edx,data-science
/course/r-data-science-capstone-project-85799,R Data Science Capstone Project,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/apache-spark-for-data-engineering-and-machine-lea-47286,Apache Spark for Data Engineering and Machine Learning,/institution/idb,Zero out of five stars,,,edx,data-science
/course/edx-big-data-sin-misterios-12537,Big Data sin misterios,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/introduction-to-statistics-for-data-science-using-56135,Introduction to Statistics for Data Science using Python,/university/purdue,Zero out of five stars,,,edx,data-science
/course/edx-big-data-for-reliability-and-security-21148,Big Data for Reliability and Security,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/building-etl-and-data-pipelines-with-bash-airflow-58645,"Building ETL and Data Pipelines with Bash, Airflow and Kafka",/university/usmd,Zero out of five stars,,,edx,data-science
/course/usmx-umgc-bioinformatics-18322,Bioinformatics,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/python-data-science-18393,IBM Python Data Science,/university/tsinghua,Zero out of five stars,,,edx,data-science
/course/tsinghuax-data-science-18452,数据科学 | Data Science,/university/berkeleyuc,Zero out of five stars,,,edx,data-science
/course/berkeleyx-foundations-of-data-science-18422,Foundations of Data Science,/university/berkeleyuc,Zero out of five stars,,,edx,data-science
/course/data-science-engineering-apache-spark-18485,Data Science and Engineering with Spark,/university/rice,Zero out of five stars,,,edx,data-science
/course/ricex-elements-of-data-science-21960,Elements of Data Science,/university/tecdemonterrey,Zero out of five stars,,,edx,data-science
/course/edx-introduccion-a-ciencias-de-datos-y-estadistica-basica-para-negocios-20115,Introducción a Ciencias de Datos y Estadística Básica para Negocios,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/edx-conceptos-basicos-de-python-para-data-science-20173,¡Conceptos básicos de Python para Data Science!,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/edx-introduccion-a-la-ciencia-de-datos-y-sus-aplicaciones-20141,Introducción a la ciencia de datos y sus aplicaciones,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/edx-el-metodo-de-ciencia-de-datos-20142,El método de ciencia de datos,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/edx-herramientas-de-ciencia-de-datos-uso-practico-20143,Herramientas de ciencia de datos: uso práctico,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/edx-sql-aplicado-en-la-ciencia-de-datos-20144,SQL aplicado en la  ciencia de datos,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/edx-visualizando-datos-con-python-21306,Visualizando datos con Python,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/edx-analizando-datos-con-python-21307,Analizando datos con Python,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/edx-ciencia-de-datos-y-aprendizaje-automatico-curso-capstone-21279,Ciencia de datos y aprendizaje automático - Curso Capstone,/university/tecdemonterrey,Zero out of five stars,,,edx,data-science
/course/edx-visualizacion-de-datos-y-storytelling-17205,Visualización de Datos y Storytelling,/university/rosario,Zero out of five stars,,,edx,data-science
/course/analisis-exploratorio-de-datos-con-python-y-r-66353,Análisis exploratorio de datos con Python y R,/university/mit,Zero out of five stars,,,edx,data-science
/course/edx-collaborative-data-science-for-healthcare-21608,Collaborative Data Science for Healthcare,/university/iimb,Zero out of five stars,,,edx,data-science
/course/edx-quantitative-marketing-research-16870,Quantitative Marketing Research,/university/iimb,Zero out of five stars,,,edx,data-science
/course/edx-applied-bayesian-for-analytics-21558,Applied Bayesian for Analytics,/institution/ibm,Zero out of five stars,,,edx,data-science
/course/data-engineering-capstone-project-58646,Data Engineering Capstone Project,/university/delft,Zero out of five stars,,,edx,data-science
/course/edx-analisis-de-datos-llevalo-al-max-10327,Análisis de datos: Llévalo al MAX(),/university/delft,Zero out of five stars,,,edx,data-science
/course/edx-analisis-de-datos-diseno-y-visualizacion-de-tableros-10328,Análisis de datos: Diseño y Visualización de Tableros,/university/kyoto,Zero out of five stars,,,edx,data-science
/course/edx-introduction-to-statistical-methods-for-gene-mapping-5425,Introduction to Statistical Methods for Gene Mapping,/university/tecdemonterrey,Zero out of five stars,,,edx,data-science
/course/introduction-to-data-science-and-basic-statistics-37578,Introduction to Data Science and Basic Statistics for Business,/university/upv,Zero out of five stars,,,edx,data-science
/course/introduccion-a-r-para-ciencia-de-datos-71222,Introducción a R para ciencia de datos,/institution/statistics-dot-com,Zero out of five stars,,,edx,data-science
