Link,Title,Provider,Rating,Num_Reviewer,Workload,platform,subject
/course/edx-gender-and-intersectionality-19311,Gender and Intersectionality,/university/iceland,Five out of five stars,8 reviews,"
            2-5 hours a week, 6 weeks long
          ",edx,social-sciences
/course/making-the-grade-socio-environmental-report-cards-22651,Storytelling with Data using Socio-environmental Report Cards,/university/usmd,Five out of five stars,10 reviews,"
            5-8 hours a week, 5 weeks long
          ",edx,social-sciences
/course/edx-from-poverty-to-prosperity-understanding-economic-development-7878,From Poverty to Prosperity: Understanding Economic Development,/university/oxford,Five out of five stars,6 reviews,"
            2-3 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-the-science-of-happiness-1781,The Science of Happiness,/university/berkeley,Four and a half out of five stars,35 reviews,"
            4-5 hours a week, 11 weeks long
          ",edx,social-sciences
/course/edx-global-history-of-capitalism-10307,Global History of Capitalism,/university/princeton,Five out of five stars,5 reviews,"
            3-5 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-pyramids-of-giza-ancient-egyptian-art-and-archaeology-10385,Pyramids of Giza: Ancient Egyptian Art and Archaeology,/university/harvard,Five out of five stars,5 reviews,"
            2-4 hours a week, 8 weeks long
          ",edx,social-sciences
/course/edx-age-of-sustainable-development-2483,Age of Sustainable Development,/institution/sdg-academy,Five out of five stars,8 reviews,"
            4-6 hours a week, 14 weeks long
          ",edx,social-sciences
/course/edx-civil-liberties-11764,Civil Liberties,/university/princeton,Five out of five stars,6 reviews,"
            2-5 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-the-challenges-of-global-poverty-608,The Challenges of Global Poverty,/university/mit,Five out of five stars,6 reviews,"
            12-14 hours a week, 11 weeks long
          ",edx,social-sciences
/course/el-lenguaje-de-los-mapas-45872,El lenguaje de los mapas,/university/uam,Five out of five stars,4 reviews,"
            3-5 hours a week, 5 weeks long
          ",edx,social-sciences
/course/edx-contract-law-from-trust-to-promise-to-contract-2633,Contract Law: From Trust to Promise to Contract,/university/harvard,Four and a half out of five stars,13 reviews,"
            3-6 hours a week, 8 weeks long
          ",edx,social-sciences
/course/edx-child-protection-children-s-rights-in-theory-and-practice-12686,Child Protection: Children's Rights in Theory and Practice,/university/harvard,Five out of five stars,5 reviews,"
            2-6 hours a week, 16 weeks long
          ",edx,social-sciences
/course/edx-introduccion-al-derecho-en-la-vida-cotidiana-13640,Introducción al Derecho en la vida cotidiana,/university/uam,Four and a half out of five stars,9 reviews,"
            5-6 hours a week, 5 weeks long
          ",edx,social-sciences
/course/edx-behavioural-economics-in-action-1009,Behavioural Economics in Action,/university/utoronto,Four and a half out of five stars,6 reviews,"
            4-5 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-human-origins-3502,Human Origins,/university/asu,Four and a half out of five stars,6 reviews,"
            8 weeks long
          ",edx,social-sciences
/course/edx-come-fare-ricerca-nelle-scienze-sociali-12124,Come fare ricerca nelle scienze sociali,/university/university-of-naples,Five out of five stars,3 reviews,"
            6-8 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-sustainability-major-sport-events-implementation-14390,Sustainability & Major Sport Events: Implementation,/university/hbku,Five out of five stars,3 reviews,"
            1-2 hours a week, 8 weeks long
          ",edx,social-sciences
/course/edx-decouvrir-la-science-politique-2316,Découvrir la science politique,/university/uclouvain,Five out of five stars,3 reviews,"
            4-6 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-microeconomics-7879,Microeconomics,/university/mit,Five out of five stars,3 reviews,"
            12-14 hours a week, 11 weeks long
          ",edx,social-sciences
/course/edx-environmental-gamechanger-lead-the-way-to-sustainable-development-18179,Environmental Gamechanger – Lead the Way to Sustainable Development,/university/wageningenur,Four and a half out of five stars,7 reviews,"
            2-4 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-contemporary-issues-in-world-politics-11431,Contemporary Issues in World Politics,/university/university-of-naples,Five out of five stars,4 reviews,"
            4-6 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-engaging-india-1599,Engaging India,/university/anu,Five out of five stars,4 reviews,"
            3-5 hours a week, 4 weeks long
          ",edx,social-sciences
/course/socio-environmental-management-integrating-politi-22653,The Science Advisory Toolbox for Environmental Management,/university/usmd,Four and a half out of five stars,5 reviews,"
            5-8 hours a week, 5 weeks long
          ",edx,social-sciences
/course/edx-principles-of-economics-2122,Principles of Economics,/university/stanford,Four and a half out of five stars,6 reviews,"
            5-10 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-terrorism-and-counterterrorism-1566,Terrorism and Counterterrorism,/university/georgetown,Four and a half out of five stars,11 reviews,"
            8-10 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-making-government-work-in-hard-places-4562,Making Government Work in Hard Places,/university/princeton,Five out of five stars,2 reviews,"
            3-5 hours a week, 8 weeks long
          ",edx,social-sciences
/course/edx-digital-security-and-human-rights-12842,Digital Security and Human Rights,/institution/amnesty,Five out of five stars,2 reviews,"
            1-2 hours a week, 3 weeks long
          ",edx,social-sciences
/course/edx-democracy-and-development-perspectives-from-africa-8810,Democracy and Development: Perspectives from Africa,/university/mit,Five out of five stars,2 reviews,"
            3-4 hours a week, 9 weeks long
          ",edx,social-sciences
/course/edx-pyramids-of-giza-ancient-egyptian-art-and-archaeology-20964,Pyramids of Giza: Ancient Egyptian Art and Archaeology,/university/harvard,Five out of five stars,2 reviews,"
            2-4 hours a week, 8 weeks long
          ",edx,social-sciences
/course/edx-pricing-options-with-mathematical-models-2318,Pricing Options with Mathematical Models,/university/caltech,Five out of five stars,2 reviews,"
            8-10 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-il-potere-dei-sondaggi-9249,Il potere dei sondaggi,/university/university-of-naples,Five out of five stars,2 reviews,"
            6-8 hours a week, 8 weeks long
          ",edx,social-sciences
/course/edx-comparative-research-designs-and-methods-11416,Comparative Research Designs and Methods,/university/university-of-naples,Five out of five stars,2 reviews,"
            4-6 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-impact-evaluation-methods-with-applications-in-low-and-middle-income-countries-20986,Impact Evaluation Methods with Applications in Low- and Middle-Income Countries,/university/georgetown,Five out of five stars,2 reviews,"
            3-5 hours a week, 24 weeks long
          ",edx,social-sciences
/course/claves-para-leer-imagenes-54345,Claves para leer imágenes,/university/uam,Five out of five stars,2 reviews,"
            3-5 hours a week, 5 weeks long
          ",edx,social-sciences
/course/edx-community-engagement-collaborating-for-change-11988,Community Engagement: Collaborating for Change,/university/umich,Five out of five stars,2 reviews,"
            2-4 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-financial-market-analysis-7374,Financial Market Analysis,/institution/imf,Five out of five stars,2 reviews,"
            5-6 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-climate-action-solutions-for-a-changing-planet-9747,Climate Action: Solutions for a Changing Planet,/institution/sdg-academy,Five out of five stars,2 reviews,"
            2-4 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-environmental-protection-and-sustainability-9436,Environmental Protection and Sustainability,/university/harvard,Five out of five stars,2 reviews,"
            3-4 hours a week, 8 weeks long
          ",edx,social-sciences
/course/edx-the-book-monasteries-schools-and-notaries-part-2-introduction-to-the-transitional-gothic-script-3871,"The Book: Monasteries, Schools, and Notaries, Part 2: Introduction to the Transitional Gothic Script",/university/harvard,Five out of five stars,2 reviews,"
            2-3 hours a week, 3 weeks long
          ",edx,social-sciences
/course/edx-the-book-the-history-of-the-book-in-the-17th-and-18th-century-europe-3880,The Book: The History of the Book in the 17th and 18th Century Europe,/university/seoul,Five out of five stars,2 reviews,"
            1-2 hours a week, 1 week long
          ",edx,social-sciences
/course/edx-counseling-and-psychotherapy-theory-9425,Counseling and Psychotherapy Theory,/university/uclouvain,Five out of five stars,2 reviews,"
            4-5 hours a week, 9 weeks long
          ",edx,social-sciences
/course/edx-international-law-3179,International Law,/university/wits,Four and a half out of five stars,12 reviews,"
            6-8 hours a week, 12 weeks long
          ",edx,social-sciences
/course/edx-what-do-architects-and-urban-planners-do-17115,What do Architects and Urban Planners do?,/university/hku,Four and a half out of five stars,8 reviews,"
            2-3 hours a week, 3 weeks long
          ",edx,social-sciences
/course/edx-making-sense-of-news-3192,Making Sense of News,/university/wits,Four and a half out of five stars,3 reviews,"
            2-3 hours a week, 4 weeks long
          ",edx,social-sciences
/course/edx-theory-of-change-for-development-9449,Theory of Change for Development,/university/university-of-naples,Four and a half out of five stars,3 reviews,"
            3-4 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-le-politiche-pubbliche-come-strategia-di-governo-11396,Le politiche pubbliche come strategia di governo,/university/university-of-naples,Four and a half out of five stars,3 reviews,"
            4-6 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-comparative-political-systems-11435,Comparative Political Systems,/university/tsinghua,Four and a half out of five stars,3 reviews,"
            4-6 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-exploring-psychology-s-core-concepts-11370,Exploring Psychology's Core Concepts | 走进心理学,/university/harvard,Four and a half out of five stars,3 reviews,"
            3-5 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-american-government-3828,American Government,/university/penn,Four and a half out of five stars,5 reviews,"
            2-3 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-intellectual-property-law-and-policy-part-1-5001,Intellectual Property Law and Policy: Part 1,/university/university-of-naples,Four and a half out of five stars,6 reviews,"
            6-8 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-psicologia-della-personalita-un-introduzione-12127,Psicologia della personalità: un'introduzione,/university/uclouvain,Four and a half out of five stars,6 reviews,"
            6-8 hours a week, 12 weeks long
          ",edx,social-sciences
/course/edx-international-human-rights-law-2917,International Human Rights Law,/university/uclouvain,Five out of five stars,1 review,"
            2-3 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-decouvrir-la-science-politique-1488,Découvrir la science politique,/university/tsinghua,Five out of five stars,1 review,"
            8 weeks long
          ",edx,social-sciences
/course/edx-historical-relic-treasures-and-cultural-china-part-1-1525,Historical Relic Treasures and Cultural China: Part 1,/university/cornell,Five out of five stars,1 review,"
            2-3 hours a week, 5 weeks long
          ",edx,social-sciences
/course/edx-structuring-business-agreements-for-success-8285,Structuring Business Agreements for Success,/university/columbia,Five out of five stars,1 review,"
            3-5 hours a week, 5 weeks long
          ",edx,social-sciences
/course/edx-global-muckraking-investigative-journalism-and-global-media-8029,Global Muckraking: Investigative Journalism and Global Media,/university/mit,Five out of five stars,1 review,"
            3-4 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-lean-research-skills-for-conducting-interviews-11441,Lean Research Skills for Conducting Interviews,/institution/amnesty,Five out of five stars,1 review,"
            4-5 hours a week, 4 weeks long
          ",edx,social-sciences
/course/edx-defensores-y-defensoras-de-los-derechos-humanos-9599,Defensores y defensoras de los derechos humanos,/institution/amnesty,Five out of five stars,1 review,"
            4-5 hours a week, 4 weeks long
          ",edx,social-sciences
/course/edx-human-rights-defenders-9562,Human Rights Defenders,/university/umich,Five out of five stars,1 review,"
            8-10 hours a week, 8 weeks long
          ",edx,social-sciences
/course/edx-social-work-practice-with-individuals-families-and-small-groups-7303,"Social Work Practice with Individuals, Families, and Small Groups",/university/stanford,Five out of five stars,1 review,"
            1-5 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-international-women-s-health-and-human-rights-19183,International Women's Health and Human Rights,/university/stanford,Five out of five stars,1 review,"
            2-4 hours a week, 9 weeks long
          ",edx,social-sciences
/course/edx-america-s-poverty-and-inequality-course-7992,America's Poverty and Inequality Course,/university/umich,Five out of five stars,1 review,"
            8-10 hours a week, 8 weeks long
          ",edx,social-sciences
/course/edx-social-work-practice-in-community-organization-management-and-policy-evaluation-7306,"Social Work Practice in Community Organization, Management and Policy/Evaluation",/university/harvard,Five out of five stars,1 review,"
            1-3 hours a week, 1 week long
          ",edx,social-sciences
/course/edx-introduction-to-american-civics-presented-by-zero-l-20365,Introduction to American Civics: Presented by Zero-L,/university/hamilton,Five out of five stars,1 review,"
            3-4 hours a week, 4 weeks long
          ",edx,social-sciences
/course/edx-incarceration-s-witnesses-american-prison-writing-2905,Incarceration's Witnesses: American Prison Writing,/university/university-of-naples,Five out of five stars,1 review,"
            4-6 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-le-forme-di-governo-nel-mondo-11397,Le forme di governo nel mondo,/university/university-of-naples,Five out of five stars,1 review,"
            4-6 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-conversazioni-di-diritto-amministrativo-11399,Conversazioni di diritto amministrativo,/university/university-of-naples,Five out of five stars,1 review,"
            5-8 hours a week, 5 weeks long
          ",edx,social-sciences
/course/edx-comparative-judicial-systems-12493,Comparative Judicial Systems,/university/columbia,Five out of five stars,1 review,"
            2-3 hours a week, 8 weeks long
          ",edx,social-sciences
/course/the-jeffrey-sachs-book-club-25377,Book Club with Jeffrey Sachs,/university/tsinghua,Five out of five stars,1 review,"
            2-3 hours a week, 3 weeks long
          ",edx,social-sciences
/course/edx-introduction-to-the-theoretical-system-of-socialism-with-chinese-characteristics-6857,Introduction to the Theoretical System of Socialism with Chinese Characteristics | 中国特色社会主义理论体系概论,/university/mit,Five out of five stars,1 review,"
            3-5 hours a week, 3 weeks long
          ",edx,social-sciences
/course/edx-qualitative-research-methods-conversational-interviewing-12583,Qualitative Research Methods: Conversational Interviewing,/institution/amnesty,Five out of five stars,1 review,"
            2-3 hours a week, 4 weeks long
          ",edx,social-sciences
/course/edx-human-rights-the-rights-of-refugees-7209,Human Rights: The Rights of Refugees,/institution/worldbank,Five out of five stars,1 review,"
            1-2 hours a week, 7 weeks long
          ",edx,social-sciences
/course/smart-cities-for-sustainable-development-virtual--52907,Smart Cities for Sustainable Development,/university/uq,Five out of five stars,1 review,"
            1-2 hours a week, 8 weeks long
          ",edx,social-sciences
/course/edx-introduction-to-social-psychology-8254,Introduction to Social Psychology,/university/uq,Five out of five stars,1 review,"
            4-6 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-introduction-to-developmental-psychology-8256,Introduction to Developmental Psychology,/university/uclouvain,Five out of five stars,1 review,"
            3-4 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-psychologie-de-la-negociation-3183,Psychologie de la négociation,/institution/idb,Five out of five stars,1 review,"
            2-4 hours a week, 5 weeks long
          ",edx,social-sciences
/course/edx-data-for-effective-policy-making-9292,Data for Effective Policy Making,/university/tsinghua,Five out of five stars,1 review,"
            2-4 hours a week, 5 weeks long
          ",edx,social-sciences
/course/edx-relics-of-chinese-history-part-3-writing-system-rites-and-music-4077,"文物精品与文化中国：文字与乐礼 | Relics of Chinese History - Part 3: Writing System, Rites and Music",/university/tsinghua,Five out of five stars,1 review,"
            2-4 hours a week, 4 weeks long
          ",edx,social-sciences
/course/edx-relics-of-chinese-history-part-2-astronomy-and-medicine-4078,文物精品与文化中国：天文与医药 | Relics of Chinese History - Part 2: Astronomy and Medicine,/university/harvard,Five out of five stars,1 review,"
            3-5 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-u-s-political-institutions-congress-presidency-courts-and-bureaucracy-11694,"U.S. Political Institutions: Congress, Presidency, Courts, and Bureaucracy",/institution/sdg-academy,Five out of five stars,1 review,"
            4-6 hours a week, 9 weeks long
          ",edx,social-sciences
/course/edx-feeding-a-hungry-planet-agriculture-nutrition-and-sustainability-8498,"Feeding a Hungry Planet: Agriculture, Nutrition and Sustainability",/institution/sdg-academy,Five out of five stars,1 review,"
            2-4 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-sustainable-cities-8501,Sustainable Cities,/institution/sdg-academy,Five out of five stars,1 review,"
            4-12 hours a week, 12 weeks long
          ",edx,social-sciences
/course/edx-sustainable-food-systems-a-mediterranean-perspective-10626,Sustainable Food Systems: A Mediterranean Perspective,/university/uclouvain,Five out of five stars,1 review,"
            5-7 hours a week, 11 weeks long
          ",edx,social-sciences
/course/edx-international-humanitarian-law-7258,International Humanitarian Law,/university/harvard,Five out of five stars,1 review,"
            4-6 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-citiesx-the-past-present-and-future-of-urban-life-9738,"CitiesX: The Past, Present and Future of Urban Life",/university/delft,Five out of five stars,1 review,"
            6-8 hours a week, 8 weeks long
          ",edx,social-sciences
/course/edx-sustainable-urban-development-4060,Sustainable Urban Development,/university/delft,Five out of five stars,1 review,"
            13 weeks long
          ",edx,social-sciences
/course/edx-co-creating-sustainable-cities-12638,Co-Creating Sustainable Cities,/university/harvard,Five out of five stars,1 review,"
            1-2 hours a week, 3 weeks long
          ",edx,social-sciences
/course/edx-copyright-611,Copyright,/university/harvard,Five out of five stars,1 review,"
            2-4 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-the-book-print-and-manuscript-in-western-europe-asia-and-the-middle-east-1450-1650-3872,"The Book: Print and Manuscript in Western Europe, Asia and the Middle East (1450-1650)",/university/harvard,Five out of five stars,1 review,"
            8 weeks long
          ",edx,social-sciences
/course/edx-the-book-scrolls-in-the-age-of-the-book-3508,The Book: Scrolls in the Age of the Book,/university/asu,Five out of five stars,1 review,"
            2-4 hours a week, 5 weeks long
          ",edx,social-sciences
/course/edx-macroeconomic-principles-6362,Macroeconomic Principles,/university/nus,Five out of five stars,1 review,"
            2-3 hours a week, 7 weeks long
          ",edx,social-sciences
/course/governing-diverse-cities-in-europe-and-asia-104313,Governing Diverse Cities in Europe and Asia,/university/harvard,Four and a half out of five stars,2 reviews,"
            1-2 hours a week, 1 week long
          ",edx,social-sciences
/course/edx-juryx-deliberations-for-social-change-3188,JuryX: Deliberations for Social Change,/university/stanford,Four and a half out of five stars,2 reviews,"
            2-4 hours a week, 4 weeks long
          ",edx,social-sciences
/course/edx-health-across-the-gender-spectrum-19163,Health Across the Gender Spectrum,/university/harvard,Four and a half out of five stars,2 reviews,"
            1-3 hours a week, 8 weeks long
          ",edx,social-sciences
/course/edx-american-government-constitutional-foundations-11664,American Government: Constitutional Foundations,/university/hbku,Four and a half out of five stars,2 reviews,"
            6-8 hours a week, 24 weeks long
          ",edx,social-sciences
/course/edx-sustainability-major-sport-events-principles-14388,Sustainability & Major Sport Events: Principles,/university/delft,Four and a half out of five stars,2 reviews,"
            4-6 hours a week, 7 weeks long
          ",edx,social-sciences
/course/water-management-18473,Water Management,/university/delft,Four and a half out of five stars,2 reviews,"
            14 weeks long
          ",edx,social-sciences
/course/edx-zero-energy-design-an-approach-to-make-your-building-sustainable-13100,Zero-Energy Design: an approach to make your building sustainable,/university/harvard,Four out of five stars,11 reviews,"
            9 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-unlocking-the-immunity-to-change-a-new-approach-to-personal-improvement-947,Unlocking the Immunity to Change: A New Approach to Personal Improvement,/university/caltech,Four and a half out of five stars,2 reviews,"
            8-12 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-ec1101x-principles-of-economics-with-calculus-2914,Ec1101x: Principles of Economics with Calculus,/university/caltech,Four out of five stars,4 reviews,"
            3-5 hours a week, 4 weeks long
          ",edx,social-sciences
/course/edx-principles-of-economics-with-calculus-1483,Principles of Economics with Calculus,/institution/amnesty,Four out of five stars,5 reviews,"
            4-6 hours a week, 8 weeks long
          ",edx,social-sciences
/course/edx-human-rights-the-right-to-freedom-of-expression-4869,Human Rights: The Right to Freedom of Expression,/university/uclouvain,Four out of five stars,1 review,"
            3-4 hours a week, 4 weeks long
          ",edx,social-sciences
/course/edx-ressources-naturelles-et-developpement-durable-1489,Ressources naturelles et développement durable,/university/ubc,Four out of five stars,2 reviews,"
            8-10 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-urban-water-innovations-for-environmental-sustainability-2472,Urban Water - Innovations for Environmental Sustainability,/university/georgetown,Four out of five stars,1 review,"
            2-3 hours a week, 4 weeks long
          ",edx,social-sciences
/course/edx-globalization-s-winners-and-losers-915,Globalization's Winners and Losers,/university/wellesley,Four out of five stars,1 review,"
            2-3 hours a week, 11 weeks long
          ",edx,social-sciences
/course/edx-global-sociology-946,Global Sociology,/university/ethzurich,Four out of five stars,1 review,"
            3-4 hours a week, 1 week long
          ",edx,social-sciences
/course/edx-quality-of-life-livability-in-future-cities-3854,Quality of Life: Livability in Future Cities,/university/umich,Four out of five stars,1 review,"
            2-4 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-fake-news-facts-and-alternative-facts-8260,"Fake News, Facts, and Alternative Facts",/university/delft,Four out of five stars,2 reviews,"
            2-3 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-framing-how-politicians-debate-3049,Framing: How Politicians Debate,/university/penn,Four out of five stars,1 review,"
            2-3 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-intellectual-property-law-and-policy-part-2-6490,Intellectual Property Law and Policy: Part 2,/university/curtin,Four out of five stars,1 review,"
            3-5 hours a week, 5 weeks long
          ",edx,social-sciences
/course/edx-environmental-studies-a-global-perspective-6474,Environmental Studies: A Global Perspective,/university/ucsd,Four out of five stars,2 reviews,"
            8-10 hours a week, 12 weeks long
          ",edx,social-sciences
/course/edx-the-science-of-parenting-8936,The Science of Parenting,/university/curtin,Four out of five stars,1 review,"
            6-10 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-human-rights-theory-and-philosophy-t2-2019-7228,Human Rights Theory and Philosophy (T2 2019),/university/uclouvain,Four out of five stars,4 reviews,"
            8 weeks long
          ",edx,social-sciences
/course/edx-recits-d-urbanisme-et-question-des-communs-10343,Récits d'urbanisme et question des communs,/university/utpb,Four out of five stars,3 reviews,"
            6-8 hours a week, 9 weeks long
          ",edx,social-sciences
/course/edx-introduction-to-sociology-3649,Introduction to Sociology,/university/university-of-naples,Four out of five stars,1 review,"
            4-6 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-la-poverta-nella-societa-contemporanea-9248,La povertà nella società contemporanea,/university/university-of-naples,Four out of five stars,1 review,"
            4-6 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-la-riforma-del-lavoro-in-italia-11400,La riforma del lavoro in Italia,/university/delft,Four out of five stars,1 review,"
            1-2 hours a week, 7 weeks long
          ",edx,social-sciences
/course/edx-responsible-innovation-ethics-safety-and-technology-2148,"Responsible Innovation: Ethics, Safety and Technology",/university/uq,Four out of five stars,1 review,"
            1-3 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-introduction-to-clinical-psychology-8255,Introduction to Clinical Psychology,/university/harvard,Four out of five stars,7 reviews,"
            3-4 hours a week, 1 week long
          ",edx,social-sciences
/course/edx-tangible-things-discovering-history-through-artworks-artifacts-scientific-specimens-and-the-stuff-around-you-1870,"Tangible Things: Discovering History Through Artworks, Artifacts, Scientific Specimens, and the Stuff Around You",/institution/imf,Four out of five stars,1 review,"
            3-5 hours a week, 13 weeks long
          ",edx,social-sciences
/course/public-debt-investment-and-growth-the-dig-and-dig-40679,"Public Debt, Investment, and Growth: The DIG and DIGNAR Models",/university/tsinghua,Four out of five stars,1 review,"
            2-4 hours a week, 4 weeks long
          ",edx,social-sciences
/course/edx-introduction-to-psychology-4364,Introduction to Psychology | 心理学概论,/university/harvard,Four out of five stars,2 reviews,"
            5-6 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-u-s-public-policy-social-economic-and-foreign-policies-11696,"U.S. Public Policy: Social, Economic, and Foreign Policies",/institution/imf,Four out of five stars,2 reviews,"
            4-6 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-financial-programming-and-policies-part-1-macroeconomic-accounts-analysis-1980,"Financial Programming and Policies, Part 1: Macroeconomic Accounts & Analysis",/university/uclouvain,Four out of five stars,1 review,"
            3-4 hours a week, 4 weeks long
          ",edx,social-sciences
/course/edx-decouvrir-l-anthropologie-3697,Découvrir l'anthropologie,/university/columbia,Four out of five stars,1 review,"
            5-6 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-risk-return-9062,Risk & Return,/university/aachen,Four out of five stars,1 review,"
            3-4 hours a week, 12 weeks long
          ",edx,social-sciences
/course/nature-based-urban-regeneration-53851,Nature-based Urban Regeneration,/institution/israelx,Four out of five stars,1 review,"
            2-3 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-biblical-archaeology-the-archaeology-of-ancient-israel-and-judah-12494,Biblical Archaeology: The archaeology of ancient Israel and Judah,/university/newcastle-au,Four out of five stars,1 review,"
            2-5 hours a week, 5 weeks long
          ",edx,social-sciences
/course/edx-a-history-of-violence-from-the-middle-ages-to-modern-times-9290,A History of Violence: From the Middle Ages to Modern Times,/university/mephi,Four out of five stars,1 review,"
            8-10 hours a week, 14 weeks long
          ",edx,social-sciences
/course/edx-basic-concepts-of-international-nuclear-law-13316,Basic Concepts of International Nuclear Law,/university/nyu,Four out of five stars,1 review,"
            4-5 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-media-law-13440,Media Law,/institution/smes,Four out of five stars,9 reviews,"
            4-5 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-introduction-to-psychology-2520,Introduction to Psychology,/university/cornell,Three and a half out of five stars,2 reviews,"
            2-3 hours a week, 10 weeks long
          ",edx,social-sciences
/course/edx-networks-crowds-and-markets-1565,"Networks, Crowds and Markets",/university/ethzurich,Three and a half out of five stars,2 reviews,"
            3-4 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-future-cities-2070,Future Cities,/university/cornell,Three and a half out of five stars,2 reviews,"
            3-5 hours a week, 6 weeks long
          ",edx,social-sciences
/course/edx-wiretaps-to-big-data-privacy-and-surveillance-in-the-age-of-interconnection-1492,Wiretaps to Big Data: Privacy and Surveillance in the Age of Interconnection,/university/mit,Three and a half out of five stars,2 reviews,"
            4-6 hours a week, 6 weeks long
          ",edx,social-sciences
