Link,Title,Provider,Rating,Num_Reviewer,Workload,platform,subject
/course/multi-axis-cnc-toolpaths-15210,Multi-Axis CNC Toolpaths,/institution/autodesk,Five out of five stars,100 ratings at Coursera,"
            27 hours worth of material, 4 weeks long
          ",coursera,engineering
/course/cnc-toolpaths-cnc-lathe-15211,Creating Toolpaths for a CNC Lathe,/institution/autodesk,Five out of five stars,133 ratings at Coursera,"
            18 hours worth of material, 4 weeks long
          ",coursera,engineering
/course/3-axis-machining-autodesk-fusion-360-15212,3-Axis Machining with Autodesk Fusion 360,/institution/autodesk,Five out of five stars,183 ratings at Coursera,"
            28 hours worth of material, 4 weeks long
          ",coursera,engineering
/course/generative-design-performance-weight-red-15213,Generative Design for Performance and Weight Reduction,/institution/autodesk,Five out of five stars,86 ratings at Coursera,"
            27 hours worth of material, 4 weeks long
          ",coursera,engineering
/course/generative-design-part-consolidation-15214,Generative Design for Part Consolidation,/institution/autodesk,Five out of five stars,60 ratings at Coursera,"
            27 hours worth of material, 4 weeks long
          ",coursera,engineering
/course/fundamentos-de-la-electronica-analogica-13764,Cómo entrenar a tus electrones 1: Fundamentos de la electrónica analógica,/university/ucchile,Four and a half out of five stars,123 ratings at Coursera,"
            11 hours worth of material, 4 weeks long
          ",coursera,engineering
/course/controle-tempo-discreto-17007,Controle a Tempo Discreto,/university/ita,Zero out of five stars,40 ratings at Coursera,"
            11 hours worth of material, 4 weeks long
          ",coursera,engineering
/course/capstone-mars-mission-12581,Spacecraft Dynamics Capstone: Mars Mission,/university/boulder,Four and a half out of five stars,575 ratings at Coursera,"
            44 hours worth of material, 5 weeks long
          ",coursera,engineering
/course/electrodynamics-introduction-12565,Electrodynamics: An Introduction,/university/kaist,Four and a half out of five stars,546 ratings at Coursera,"
            13 hours worth of material, 5 weeks long
          ",coursera,engineering
/course/cam-design-manufacturing-mechanical-engineers-18131,CAM and Design Manufacturing for Mechanical Engineers with Autodesk Fusion 360,/institution/autodesk,Five out of five stars,706 ratings at Coursera,"
            16 hours worth of material, 4 weeks long
          ",coursera,engineering
