Link,Title,Provider,Rating,Num_Reviewer,Workload,platform,subject
/course/human-rights-and-international-criminal-law-17118,Human Rights and International Criminal Law: An Introduction,/university/hanyang,Four and a half out of five stars,56 ratings at FutureLearn,"
            6 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/economics-of-crime-6638,Economics of Crime,/university/tgi,Five out of five stars,2 reviews,"
            3 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/globalisation-8344,International Affairs: Globalisation,/university/glasgow,Five out of five stars,2 reviews,"
            2 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/art-crime-4821,Antiquities Trafficking and Art Crime,/university/monash,Four and a half out of five stars,8 reviews,"
            4 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/history-science-psychology-11037,Introduction to Psychology: The History and Science of Psychology,/university/nottingham,Four and a half out of five stars,15 reviews,"
            6 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/how-to-read-a-mind-1574,How to Read a Mind: an Introduction to Understanding Literary Characters,/university/warwick,Four and a half out of five stars,4 reviews,"
            3 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/futurelearn-babies-in-mind-why-the-parent-s-mind-matters-3893,Babies in Mind: Why the Parent's Mind Matters,/university/kcl,Four and a half out of five stars,5 reviews,"
            6 weeks long
          ",futurelearn,social-sciences
/course/futurelearn-causes-of-war-1245,Causes of War,/university/dundee,Four and a half out of five stars,5 reviews,"
            4 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/futurelearn-identifying-the-dead-forensic-science-and-human-identification-3653,Identifying the Dead: Forensic Science and Human Identification,/university/exeter,Four and a half out of five stars,157 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/understanding-gender-inequality-15219,Understanding Gender Inequality,/university/ucl,Four and a half out of five stars,94 ratings at FutureLearn,"
            2 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/global-prosperity-9554,Global Prosperity Beyond GDP,/university/glasgow,Four and a half out of five stars,24 ratings at FutureLearn,"
            4 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/right-to-education-5189,The Right to Education: Breaking Down the Barriers,/university/grenoble-em,Four and a half out of five stars,55 ratings at FutureLearn,"
            2 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/new-energy-technologies-8227,New Energy Technologies: Energy Transition and Sustainable Development,/institution/amnesty,Four and a half out of five stars,212 ratings at FutureLearn,"
            1 hour a week, 3 weeks long
          ",futurelearn,social-sciences
/course/the-universal-declaration-of-human-rights-12607,Defending Dignity: The Universal Declaration of Human Rights,/university/coventry,Four and a half out of five stars,44 ratings at FutureLearn,"
            3 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/emergency-planning-preparedness-10607,Emergency Planning and Preparedness: An Introduction,/university/griffith,Five out of five stars,466 ratings at FutureLearn,"
            3 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/supporting-adolescent-learners-11751,Supporting Adolescent Learners: Social and Emotional Wellbeing,/university/padova,Four and a half out of five stars,90 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/enlightening-the-dark-ages-early-medieval-archaeo-51848,Enlightening the Dark Ages: Early Medieval Archaeology in Italy,/institution/yadvashem,Five out of five stars,1 review,"
            3 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/antisemitism-10557,Antisemitism: From Its Origins to the Present,/institution/eit-food,Four and a half out of five stars,46 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/explore-how-farmers-produce-food-sustainably-14383,Explore How Farmers Produce Food Sustainably,/university/hanyang,Four out of five stars,14 ratings at FutureLearn,"
            3 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/korea-global-context-6267,Korea in a Global Context,/university/deakin,Four and a half out of five stars,286 ratings at FutureLearn,"
            3 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/introduction-sustainability-development-9408,Introduction to Sustainability and Development,/university/hull,Four out of five stars,38 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/criminology-and-crime-66516,Introduction to Criminology,/institution/eit-food,Four and a half out of five stars,18 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/food-supply-systems-11998,Trust in Our Food: Understanding Food Supply Systems,/university/york,Four and a half out of five stars,614 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/exploring-stone-age-archaeology-the-mysteries-of--13572,Exploring Stone Age Archaeology: The Mysteries of Star Carr,/university/edinburgh,Four and a half out of five stars,91 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/christian-muslim-relations-31717,Christian-Muslim Relations,/institution/except,Five out of five stars,1 review,"
            4 hours worth of material, 12 weeks long
          ",futurelearn,social-sciences
/course/systems-thinking-sustainability-complex-systems-a-48292,Systems Thinking for Sustainability: Complex Systems Analysis,/university/ucl,Five out of five stars,69 ratings at FutureLearn,"
            3 hours a week, 5 weeks long
          ",futurelearn,social-sciences
/course/components-of-sustainable-urban-mobility-22591,Transforming Urban Mobility: Components of Transport Planning for Sustainable Cities,/university/edinburgh,Five out of five stars,1 review,"
            2 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/futurelearn-towards-brexit-the-uk-s-eu-referendum-6302,Towards Brexit? The UK's EU Referendum,/university/university-college-dublin,Five out of five stars,1 review,"
            3 hours a week, 5 weeks long
          ",futurelearn,social-sciences
/course/futurelearn-planetary-urbanisation-global-challenges-in-a-changing-world-8473,Planetary Urbanisation: Global Challenges in a Changing World ,/university/tou,Five out of five stars,1 review,"
            3 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/smart-cities-3846,Smart Cities,/university/murdoch,Five out of five stars,1 review,"
            2 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/security-terrorism-11613,"Security, Terrorism and Counterterrorism",/university/uea,Five out of five stars,1 review,"
            4 hours a week, 10 weeks long
          ",futurelearn,social-sciences
/course/environmental-justice-3163,Environmental Justice,/university/strathclyde,Five out of five stars,1 review,"
            2 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/understanding-violence-against-women-8811,Understanding Violence Against Women: Myths and Realities ,/university/qut,Four and a half out of five stars,182 ratings at FutureLearn,"
            2 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/child-protection-teachers-11044,Child Protection for Teachers,/university/newcastle-au,Four and a half out of five stars,111 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/cultures-societies-introducing-anthropology-13808,Anthropology: Understanding Societies and Cultures,/university/birmingham,Four and a half out of five stars,2 reviews,"
            3 weeks long
          ",futurelearn,social-sciences
/course/futurelearn-cooperation-in-the-contemporary-world-unlocking-international-politics-1862,Cooperation in the Contemporary World: Unlocking International Politics,/university/monash,Five out of five stars,235 ratings at FutureLearn,"
            6 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/psychology-personality-11041,Introduction to Psychology: The Psychology of Personality,/institution/eit-food,Four and a half out of five stars,50 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/sustainable-agriculture-in-a-changing-environment-12288,Farm to Fork: Sustainable Food Production in a Changing Environment,/university/monash,Four and a half out of five stars,147 ratings at FutureLearn,"
            6 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/sensation-perception-11042,Introduction to Psychology: Sensation and Perception,/university/newcastle,Four out of five stars,7 reviews,"
            6 weeks long
          ",futurelearn,social-sciences
/course/hadrians-wall-2124,Hadrian's Wall: Life on the Roman Frontier,/university/tou,Four and a half out of five stars,41 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/inequalities-in-personal-finance-3246,Challenging Wealth and Income Inequality,/university/ucl,Four and a half out of five stars,46 ratings at FutureLearn,"
            3 hours a week, 5 weeks long
          ",futurelearn,social-sciences
/course/anthropology-social-media-4972,Why We Post: the Anthropology of Social Media,/university/shef,Four out of five stars,6 reviews,"
            3 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/population-10-billion-12649,Population 10 Billion: Researching Global Issues,/university/royal-holloway,Five out of five stars,219 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/womens-rights-9257,Beyond the Ballot: Women’s Rights and Suffrage from 1866 to Today,/university/keio,Four and a half out of five stars,41 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/intro-to-japanese-subculture-6811,An Introduction to Japanese Subcultures,/university/nottingham,Four and a half out of five stars,141 ratings at FutureLearn,"
            3 hours a week, 5 weeks long
          ",futurelearn,social-sciences
/course/propaganda-3312,Propaganda and Ideology in Everyday Life,/university/reading,Five out of five stars,481 ratings at FutureLearn,"
            3 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/archaeology-6112,Archaeology: from Dig to Lab and Beyond ,/university/nottingham,Four out of five stars,2 reviews,"
            8 weeks long
          ",futurelearn,social-sciences
/course/sustainability-society-and-you-1258,"Sustainability, Society and You",/university/aberdeen,Four out of five stars,1 review,"
            3 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/futurelearn-africa-sustainable-development-for-all-3415,Africa: Sustainable Development for All?,/university/southampton,Four out of five stars,2 reviews,"
            3 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/web-science-1262,Web Science: How the Web Is Changing the World,/university/bristol,Four out of five stars,2 reviews,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/futurelearn-cultural-studies-and-modern-languages-an-introduction-3221,Cultural Studies and Modern Languages: an Introduction,/university/basel,Four out of five stars,1 review,"
            4 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/switzerland-europe-6677,"Switzerland in Europe: Money, Migration and Other Difficult Matters",/university/wollongong,Four out of five stars,1 review,"
            2 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/homo-floresiensis-6269,Homo Floresiensis Uncovered: The Science of ‘the Hobbit’,/university/ucl,Four out of five stars,3 reviews,"
            2 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/gdpr-10758,Introduction to GDPR: General Data Protection Regulation,/university/coventry,Four out of five stars,1 review,"
            3 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/research-process-13191,"Researching Risk, Disasters and Emergencies",/university/leeds,Four out of five stars,26 reviews,"
            5 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/intercultural-studies-crossing-borders-10563,Introduction to Intercultural Studies: Crossing Borders,/university/southampton,Four out of five stars,4 reviews,"
            2 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/portus-1863,Archaeology of Portus: Exploring the Lost Harbour of Ancient Rome,/university/soasuol,Five out of five stars,41 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/public-financial-management-4843,Understanding Public Financial Management: How Is Your Money Spent?,/university/tou,Three and a half out of five stars,2 reviews,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/futurelearn-the-lottery-of-birth-3691,The Lottery of Birth,/university/strathclyde,Three and a half out of five stars,2 reviews,"
            4 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/vulnerable-children-3004,Caring for Vulnerable Children,/university/reading,Four and a half out of five stars,241 ratings at FutureLearn,"
            2 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/dead-interesting-45873,Dead Interesting: Uncovering Roman Britain in Old Museum Collections,/university/york,Three out of five stars,1 review,"
            4 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/improving-childrens-lives-8077,Improving Children's Lives: Reducing Child Poverty and Inequality Around the World,/university/york,Five out of five stars,169 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/crime-to-punishment-8224,From Crime to Punishment: an Introduction to Criminal Justice,/university/bath,Three out of five stars,2 reviews,"
            3 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/sustainability-for-professionals-1573,Make an Impact: Sustainability for Professionals,/university/tou,Three and a half out of five stars,5 reviews,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/futurelearn-childhood-in-the-digital-age-3370,Childhood in the Digital Age,/university/eui,Five out of five stars,8 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/migration-facts-9405,Why Do People Migrate? Facts,/university/grenoble-em,Four and a half out of five stars,14 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/global-studies-risks-threats-8271,Global Studies: Risks and Threats in International Relations,/university/durham,Five out of five stars,474 ratings at FutureLearn,"
            3 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/forensic-archaeology-and-anthropology-15153,Forensic Archaeology and Anthropology,/university/warwick,Two out of five stars,8 reviews,"
            5 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/the-mind-is-flat-1260,The Mind is Flat: The Shocking Shallowness of Human Psychology,/university/eui,Four out of five stars,23 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/interfaith-dialogue-17162,Interfaith Dialogue for Combating Extremism among Young People,/institution/health-education-england,Four and a half out of five stars,2850 ratings at FutureLearn,"
            1 hour a week, 3 weeks long
          ",futurelearn,social-sciences
/course/level-3-safeguarding-adults-17225,Safeguarding Adults: Level 3 Training,/university/soasuol,Five out of five stars,3 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/teaching-migration-through-data-and-storytelling-21738,Teaching Migration Through Data and Storytelling,/university/padova,Zero out of five stars,80 ratings at FutureLearn,"
            5 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/change-of-era-the-origins-of-christian-culture-th-117528,Change of Era: The Origins of Christian Culture through the Lens of Archaeology,/university/tou,Four and a half out of five stars,76 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/investigating-a-murder-with-forensic-psychology-58284,Investigating a Murder with Forensic Psychology,/university/strathclyde,Five out of five stars,234 ratings at FutureLearn,"
            4 hours a week, 7 weeks long
          ",futurelearn,social-sciences
/course/gender-and-the-media-17381,Gender Representation in the Media,/institution/fashion-revolution,Five out of five stars,130 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/fashion-s-future-and-the-un-sustainable-developme-13585,Fashion's Future: The Sustainable Development Goals,/university/ntnu,Four and a half out of five stars,701 ratings at FutureLearn,"
            3 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/norwegian-stave-churches-16846,Preserving Norwegian Stave Churches,/university/uea,Four and a half out of five stars,175 ratings at FutureLearn,"
            2 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/youth-mental-health-during-covid-19-19713,Anxiety in Children and Young People during COVID-19,/university/durham,Five out of five stars,68 ratings at FutureLearn,"
            2 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/battle-of-dunbar-1650-13175,Archaeology and the Battle of Dunbar 1650: From the Scottish Battlefield to the New World,/university/anglia-ruskin,Four and a half out of five stars,72 ratings at FutureLearn,"
            2 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/exploring-mental-health-20589,"Understanding Mental Health: Continuum, Culture and Social Media",/university/coventry,Zero out of five stars,31 ratings at FutureLearn,"
            2 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/coventry-university-master-disaster-management-20920,MSc Disaster Management and Resilience,/university/coventry,Zero out of five stars,37 ratings at FutureLearn,"
            1 hour a week, 3 weeks long
          ",futurelearn,social-sciences
/course/coventry-university-master-emergency-management-20922,MSc Emergency Management and Resilience,/university/anglia-ruskin,Zero out of five stars,161 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/anglia-ruskin-university-master-mental-health-20925,MSc Mental Health,/university/deakin,Zero out of five stars,44 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/deakin-university-master-sustainable-development-20928,Masters Degree in Sustainable Development and Humanitarian Action,/university/u-of-law,Four and a half out of five stars,45 ratings at FutureLearn,"
            2 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/how-do-i-become-a-lawyer--21013,How to Become a Lawyer,/university/u-of-law,Four and a half out of five stars,530 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/an-introduction-to-legal-innovation-technology-21014,Introduction to Innovation and Technology in Legal Services,/university/u-of-law,Four and a half out of five stars,12 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/the-laws-of-digital-data-content-and-artificial-i-21122,"The Laws of Digital Data, Content and Artificial Intelligence (AI)",/university/bath,Four and a half out of five stars,94 ratings at FutureLearn,"
            4 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/epq-success-8461,How to Succeed in Your EPQ: the Nuts and Bolts of Completing Your Project ,/university/exeter,Four and a half out of five stars,11 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/technology-metals-for-a-green-future-17180,Technology Metals for a Green Future,/institution/samsung-not-a-school,Zero out of five stars,33 ratings at FutureLearn,"
            3 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/solving-inequality-in-education-21455,Solving Inequality in Education,/university/dublin-city,Four and a half out of five stars,135 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/the-european-union-crisis-and-recovery-21488,The European Union: Crisis and Recovery,/university/glasgow,Four and a half out of five stars,15 ratings at FutureLearn,"
            2 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/slavery-in-the-british-caribbean-21487,History of Slavery in the British Caribbean,/university/exeter,Four and a half out of five stars,13 ratings at FutureLearn,"
            6 hours a week, 18 weeks long
          ",futurelearn,social-sciences
/course/who-made-my-clothes-8492,Who Made My Clothes?,/university/glasgow,Four and a half out of five stars,55 ratings at FutureLearn,"
            6 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/a-global-history-of-sex-and-gender-21387,A Global History of Sex and Gender: Bodies and Power in the Modern World,/university/umich,Zero out of five stars,12 ratings at FutureLearn,"
            3 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/making-successful-decisions-through-the-strategy--22111,"Making Successful Decisions through the Strategy, Law & Ethics Model",/university/anglia-ruskin,Zero out of five stars,7 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/anglia-ruskin-uni-master-child-mental-wellbeing-22405,MSc Child and Adolescent Mental Wellbeing,/institution/public-health-england,Four and a half out of five stars,4 ratings at FutureLearn,"
            6 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/tb-in-a-prison-setting-19221,Prison Health: Managing Outbreaks of Tuberculosis in Prisons,/university/bristol,Four and a half out of five stars,151 ratings at FutureLearn,"
            6 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/migration-mobilities-bristol-online-short-course--22546,"Migration, Mobilities and Citizenship",/university/exeter,Four and a half out of five stars,45 ratings at FutureLearn,"
            5 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/future-food-15148,Future Food: Sustainable Food Systems for the 21st Century,/institution/innoenergy,Three and a half out of five stars,16 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/introduction-to-energy-systems-integration-14400,Energy Systems Integration: An Introduction,/university/monash,Zero out of five stars,13 ratings at FutureLearn,"
            6 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/introduction-to-psychology-18270,Introduction to Psychology,/university/grenoble-em,Four out of five stars,9 ratings at FutureLearn,"
            5 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/global-studies-global-exit-9391,Global Studies: The Future of Globalization,/university/leicester,Four and a half out of five stars,153 ratings at FutureLearn,"
            2 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/sustainability-9628,Concepts in Sustainable Development: An Introduction to the Key Issues ,/university/grenoble-em,Four and a half out of five stars,61 ratings at FutureLearn,"
            2 hours a week, 6 weeks long
          ",futurelearn,social-sciences
/course/global-studies-cultures-organizations-8530,Global Studies: Cultures and Organizations in International Relations,/university/kent,Four and a half out of five stars,11 ratings at FutureLearn,"
            3 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/understanding-politics-and-international-relation-32595,Understanding Politics,/university/kent,Four and a half out of five stars,7 ratings at FutureLearn,"
            2 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/how-politics-works-from-individual-to-internation-32596,How Politics Works: From the Individual to an International Scale,/university/glasgow,Five out of five stars,131 ratings at FutureLearn,"
            2 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/interpreting-for-refugees-19059,"Interpreting for Refugees: Contexts, Practices and Ethics",/institution/gdforum,Zero out of five stars,38 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/diplomacy-21st-century-21644,"Introduction to Modern Diplomacy: Principles, Practices and Actors",/institution/gdforum,Zero out of five stars,10 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/digital-diplomacy-in-the-changing-global-landscap-21246,Digital Diplomacy: International Relations in the Digital Age,/institution/british-council,Zero out of five stars,72 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/english-in-early-childhood-how-children-learn-32661,English in Early Childhood: Learning Language Through Play,/institution/british-council,Zero out of five stars,256 ratings at FutureLearn,"
            2 hours a week, 9 weeks long
          ",futurelearn,social-sciences
/course/english-in-early-childhood-how-to-talk-to-young-c-32662,English in Early Childhood: Context and Communication,/institution/british-council,Zero out of five stars,7 ratings at FutureLearn,"
            4 hours a week, 2 weeks long
          ",futurelearn,social-sciences
/course/english-in-early-childhood-how-to-plan-early-lang-32663,English in Early Childhood: How Happy Children Learn,/university/coventry,Zero out of five stars,12 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/distribution-networks-and-sustainability-et-33446,Distribution Network: Sustainable and Green Logistics,/university/trinity,Five out of five stars,17 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/achieving-sustainable-development-8710,Achieving Sustainable Development,/institution/gdforum,Zero out of five stars,55 ratings at FutureLearn,"
            4 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/chinas-foreign-policy-33499,China's Foreign Policy,/university/basel,Five out of five stars,31 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/partnering-for-change-18075,Partnering for Change: Link Research to Societal Challenges,/university/kcl,Four and a half out of five stars,79 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/governance-beyond-markets-and-states-32592,The Ideal of Self-Governance: Public Policy Beyond Markets and States,/university/leicester,Four and a half out of five stars,51 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,social-sciences
/course/ethical-research-7659,People Studying People: Research Ethics in Society,/university/griffith,Four and a half out of five stars,21 ratings at FutureLearn,"
            2 hours a week, 3 weeks long
          ",futurelearn,social-sciences
/course/social-change-marketing-11849,Social Change: How Can Marketing Help?,/institution/ifrc,Four and a half out of five stars,2 ratings at FutureLearn,"
            4 hours a week, 3 weeks long
          ",futurelearn,social-sciences
