Link,Title,Provider,Rating,Num_Reviewer,Workload,platform,subject
/course/agincourt-3958,Agincourt 1415: Myth and Reality,/university/southampton,Five out of five stars,5 reviews,"
            3 hours a week, 2 weeks long
          ",futurelearn,humanities
/course/holocaust-part-1-3297,The Holocaust: an Introduction - Part 1,/university/telaviv,Four and a half out of five stars,6 reviews,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/royal-food-5978,A History of Royal Food and Feasting,/university/reading,Four and a half out of five stars,6 reviews,"
            3 hours a week, 5 weeks long
          ",futurelearn,humanities
/course/military-ethics-3948,Military Ethics: an Introduction,/university/unsw,Four and a half out of five stars,6 reviews,"
            3 hours a week, 7 weeks long
          ",futurelearn,humanities
/course/japanese-rare-books-culture-6264,Japanese Culture Through Rare Books,/university/keio,Five out of five stars,33 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/from-waste-to-value-20611,From Waste to Value: How to Tackle Food Waste,/institution/eit-food,Four and a half out of five stars,104 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/fam-exercise-gut-9124,"Food as Medicine: Food, Exercise and the Gut",/university/monash,Four and a half out of five stars,10 reviews,"
            4 hours a week, 2 weeks long
          ",futurelearn,humanities
/course/learn-italian-5790,Introduction to Italian,/university/uni-stra-si,Four and a half out of five stars,5 reviews,"
            3 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/robert-burns-4926,"Robert Burns: Poems, Songs and Legacy",/university/glasgow,Four and a half out of five stars,5 reviews,"
            4 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/genealogy-5195,Genealogy: Researching Your Family Tree,/university/strathclyde,Four and a half out of five stars,6 reviews,"
            4 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/shakespeares-hamlet-1442,"Shakespeare's Hamlet: Text, Performance and Culture",/university/birmingham,Four and a half out of five stars,6 reviews,"
            6 weeks long
          ",futurelearn,humanities
/course/introduction-to-applied-linguistics-10725,Introduction to Applied Linguistics and TESOL,/university/leicester,Five out of five stars,251 ratings at FutureLearn,"
            3 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/teaching-languages-in-primary-schools-putting-res-20274,Teaching Languages in Primary Schools: Putting Research into Practice,/university/southampton,Five out of five stars,2 reviews,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/how-to-read-a-novel-8376,How to Read a Novel,/university/edinburgh,Four and a half out of five stars,403 ratings at FutureLearn,"
            2 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/the-highland-clans-13806,"The Scottish Highland Clans: Origins, Decline and Transformation",/university/glasgow,Five out of five stars,524 ratings at FutureLearn,"
            4 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/english-academic-study-11172,English for Academic Study,/university/coventry,Five out of five stars,457 ratings at FutureLearn,"
            3 hours a week, 2 weeks long
          ",futurelearn,humanities
/course/fairy-tales-13807,"Fairy Tales: Meanings, Messages, and Morals",/university/newcastle-au,Four and a half out of five stars,540 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/ancient-health-7491,Health and Wellbeing in the Ancient World,/university/tou,Four and a half out of five stars,192 ratings at FutureLearn,"
            3 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/futurelearn-youth-football-coaching-developing-creative-players-7477,Youth Football Coaching: Developing Creative Players ,/university/birmingham,Four and a half out of five stars,4 reviews,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/holocaust-part-2-3298,The Holocaust: an Introduction - Part 2,/university/telaviv,Four and a half out of five stars,4 reviews,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/ww1-lessons-legacy-3949,World War 1: Lessons and Legacy of the Great War,/university/unsw,Four and a half out of five stars,5 reviews,"
            3 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/norwegian-7396,Introduction to Norwegian,/university/uio,Four and a half out of five stars,5 reviews,"
            5 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/environmental-ethics-scarcity-conflict-6377,Environmental Challenges: Scarcity and Conflict in the Natural Environment,/university/leeds,Four and a half out of five stars,6 reviews,"
            2 weeks long
          ",futurelearn,humanities
/course/basic-english-elementary-11195,Basic English 1: Elementary,/university/kcl,Four out of five stars,8 reviews,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/shakespeare-6472,Shakespeare: Print and Performance,/university/kcl,Five out of five stars,247 ratings at FutureLearn,"
            2 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/football-lcfc-9816,English Football: a Social History,/university/leicester,Four and a half out of five stars,62 ratings at FutureLearn,"
            2 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/reading-digital-5349,Literature in the Digital Age: from Close Reading to Distant Reading,/university/basel,Five out of five stars,41 ratings at FutureLearn,"
            4 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/speak-like-thai-people-24322,Let's Learn Thai Language,/university/malaya,Four out of five stars,16 ratings at FutureLearn,"
            2 hours a week, 2 weeks long
          ",futurelearn,humanities
/course/accents-attitudes-and-identity-an-introduction-to-14416,"An Introduction to Sociolinguistics: Accents, Attitudes and Identity",/university/york,Four and a half out of five stars,188 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/stylistics-using-linguistics-explore-texts-meanin-56228,Stylistics: Using Linguistics to Explore Texts and Meaning,/university/huddersfield,Four and a half out of five stars,30 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/sports-coaching-20614,Sports Coaching,/university/deakin,Five out of five stars,1 review,"
            10 hours a week, 10 weeks long
          ",futurelearn,humanities
/course/understanding-food-labels-20314,Understanding Food Labels,/university/reading,Five out of five stars,45 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/nutrition-food-safety-10574,Introduction to Nutrition and Food Safety,/university/taipei-medical-university,Four and a half out of five stars,40 ratings at FutureLearn,"
            2 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/introduction-to-comparative-indo-european-linguis-97287,Introduction to Comparative Indo-European Linguistics,/university/leiden,Four and a half out of five stars,21 ratings at FutureLearn,"
            4 hours a week, 8 weeks long
          ",futurelearn,humanities
/course/food-and-medicine-final-32638,Food as Medicine Final Assessment Course (NNEdPro),/university/monash,Five out of five stars,1 review,"
            8 hours a week, 1 week long
          ",futurelearn,humanities
/course/prepare-to-study-uk-11784,Study UK: Prepare to Study and Live in the UK,/institution/british-council,Five out of five stars,193 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/futurelearn-lips-and-teeth-korea-and-china-in-modern-times-3165,Lips and Teeth: Korea and China in Modern Times,/university/yonsei,Five out of five stars,1 review,"
            3 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/remaking-nature-3943,Environmental Humanities: Remaking Nature,/university/unsw,Five out of five stars,1 review,"
            3 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/wellington-and-waterloo-3412,Wellington and the Battle of Waterloo,/university/southampton,Five out of five stars,1 review,"
            4 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/american-south-6812,The American South,/university/northumbria,Five out of five stars,1 review,"
            3 hours a week, 5 weeks long
          ",futurelearn,humanities
/course/global-geordies-9929,Global Geordies: The North East of England and the World,/university/northumbria,Five out of five stars,1 review,"
            4 hours a week, 5 weeks long
          ",futurelearn,humanities
/course/birmingham-quran-9404,The Birmingham Qur'an: Its Journey from the Islamic Heartlands,/university/birmingham,Five out of five stars,1 review,"
            3 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/argentine-literature-13056,An ABC for Enjoying Argentine Literature,/university/cordoba,Five out of five stars,1 review,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/italian-for-beginners-2-6832,Italian for Beginners 2: My Friends and Family,/university/tou,Five out of five stars,1 review,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/spanish-for-beginners-2-6662,Spanish for Beginners 2: People and Places,/university/tou,Five out of five stars,1 review,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/linguistics-11495,Introduction to Linguistics,/university/birmingham,Five out of five stars,1 review,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/italian-for-beginners-4-6834,Italian for Beginners 4: Likes And Dislikes,/university/tou,Five out of five stars,1 review,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/jacobites-8649,Bonnie Prince Charlie and the Jacobites,/university/edinburgh,Five out of five stars,1 review,"
            5 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/human-fossils-11707,A Question of Time: How We Date Human Evolution,/university/griffith,Five out of five stars,1 review,"
            3 hours a week, 2 weeks long
          ",futurelearn,humanities
/course/research-writing-9798,Research Writing: How to Do a Literature Review,/university/wollongong,Five out of five stars,1 review,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/working-lives-on-the-railway-15160,Working Lives on Britain's Railways: Railway History and Heritage,/university/strathclyde,Five out of five stars,1 review,"
            3 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/working-lives-in-the-mining-industry-16884,Working Lives in the Coal Mines: Mining History and Heritage,/university/strathclyde,Five out of five stars,1 review,"
            3 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/report-writing-university-workplace-20383,Report Writing at University and in the Workplace,/university/coventry,Five out of five stars,1 review,"
            3 hours a week, 2 weeks long
          ",futurelearn,humanities
/course/italian-for-beginners-1-6831,"Italian for Beginners 1: Meeting, Greeting and Eating",/university/tou,Five out of five stars,1 review,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/fam-weight-9121,Food as Medicine: Talking about Weight,/university/monash,Five out of five stars,1 review,"
            4 hours a week, 2 weeks long
          ",futurelearn,humanities
/course/fam-inflammation-9149,Food as Medicine: Food and Inflammation,/university/monash,Five out of five stars,1 review,"
            4 hours a week, 2 weeks long
          ",futurelearn,humanities
/course/history-of-the-book-16996,The History of the Book in the Early Modern Period: 1450 to 1800,/university/trinity,Four and a half out of five stars,300 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/book-of-kells-11690,The Book of Kells: Exploring an Irish Medieval Masterpiece,/university/trinity,Five out of five stars,497 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/multilingual-5660,Multilingual Learning for a Globalised World,/university/glasgow,Five out of five stars,26 ratings at FutureLearn,"
            4 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/how-is-my-food-made-14494,How Food is Made. Understanding Food Processing Technologies,/institution/eit-food,Four and a half out of five stars,46 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/spanish-for-beginners-1-6661,Spanish for Beginners 1: Meeting and Greeting,/university/tou,Four and a half out of five stars,2 reviews,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/quakers-6676,Radical Spirituality: the Early History of the Quakers,/university/lancaster,Four and a half out of five stars,332 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/food-and-nutrition-20902,Food and Nutrition: The Truth Behind Food Headlines,/university/reading,Four and a half out of five stars,63 ratings at FutureLearn,"
            2 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/irish-history-2123,Irish Lives in War and Revolution: Exploring Ireland's History 1912-1923,/university/trinity,Four and a half out of five stars,3 reviews,"
            6 weeks long
          ",futurelearn,humanities
/course/futurelearn-world-war-1-a-history-in-100-stories-2870,World War 1: A History in 100 Stories,/university/monash,Four out of five stars,13 reviews,"
            4 hours a week, 5 weeks long
          ",futurelearn,humanities
/course/fam-genome-9148,Food as Medicine: Food and our Genome,/university/monash,Four and a half out of five stars,3 reviews,"
            3 hours a week, 2 weeks long
          ",futurelearn,humanities
/course/corpus-linguistics-1247,"Corpus Linguistics: Method, Analysis, Interpretation",/university/lancaster,Four out of five stars,5 reviews,"
            8 weeks long
          ",futurelearn,humanities
/course/start-writing-fiction-1759,Start Writing Fiction,/university/tou,Four out of five stars,21 reviews,"
            3 hours a week, 8 weeks long
          ",futurelearn,humanities
/course/understanding-language-2450,Understanding Language: Learning and Teaching,/university/southampton,Four out of five stars,7 reviews,"
            3 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/england-of-richard-third-1250,England in the Time of King Richard III,/university/leicester,Four out of five stars,13 reviews,"
            8 weeks long
          ",futurelearn,humanities
/course/empire-2868,Empire: the Controversies of British Imperialism,/university/exeter,Four out of five stars,12 reviews,"
            3 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/what-is-korean-philosophy-19754,Introduction to Korean Philosophy,/university/skku,Four and a half out of five stars,62 ratings at FutureLearn,"
            2 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/the-tudors-12832,The Tudors,/university/roehampton,Four and a half out of five stars,775 ratings at FutureLearn,"
            5 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/english-for-study-intermediate-8529,An Intermediate Guide to Writing in English for University Study,/university/reading,Five out of five stars,179 ratings at FutureLearn,"
            3 hours a week, 5 weeks long
          ",futurelearn,humanities
/course/raf-cold-war-5196,From World War to White Heat: the RAF in the Cold War,/university/royal-holloway,Four and a half out of five stars,53 ratings at FutureLearn,"
            5 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/irish-language-9789,Irish 101:  An Introduction to Irish Language and Culture,/university/dublin-city,Five out of five stars,243 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/futurelearn-world-war-1-paris-1919-a-new-world-order-2322,World War 1: Paris 1919 - A New World Order?,/university/glasgow,Four out of five stars,5 reviews,"
            5 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/futurelearn-world-war-1-aviation-comes-of-age-2323,World War 1: Aviation Comes of Age,/university/birmingham,Four out of five stars,2 reviews,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/corporate-lawyers-6869,"Corporate Lawyers: Ethics, Regulation and Purpose",/university/birmingham,Four out of five stars,1 review,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/futurelearn-the-politics-and-diplomacy-of-cooking-and-hospitality-5791,The Politics and Diplomacy of Cooking and Hospitality,/university/grenoble-em,Four out of five stars,1 review,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/futurelearn-reading-macondo-the-works-of-gabriel-garcia-marquez-3522,Reading Macondo: the Works of Gabriel García Márquez,/university/uniandes,Four out of five stars,3 reviews,"
            6 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/hans-christian-andersens-fairy-tales-3487,Hans Christian Andersen’s Fairy Tales,/institution/hans-christian-andersen-centre,Four out of five stars,4 reviews,"
            6 weeks long
          ",futurelearn,humanities
/course/italian-for-beginners-5-6835,Italian for Beginners 5: Time To Travel,/university/tou,Four out of five stars,1 review,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/european-empires-13809,"European Empires: An Introduction, 1400–1522",/university/newcastle-au,Four and a half out of five stars,199 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/futurelearn-world-war-1-changing-faces-of-heroism-2324,World War 1: Changing Faces of Heroism,/university/leeds,Four out of five stars,4 reviews,"
            4 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/futurelearn-muslims-in-britain-changes-and-challenges-1257,Muslims in Britain: Changes and Challenges,/university/cardiff,Four out of five stars,4 reviews,"
            4 weeks long
          ",futurelearn,humanities
/course/introduction-to-korean-8360,Introduction to Korean,/university/hanyang,Four and a half out of five stars,79 ratings at FutureLearn,"
            3 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/korean-alphabet-hangeul-19060,The Korean Alphabet: An Introduction to Hangeul,/university/skku,Four and a half out of five stars,61 ratings at FutureLearn,"
            2 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/introducing-humanism-10179,"Introducing Humanism: Non-religious Approaches to Life, with Sandi Toksvig",/institution/humanists,Four and a half out of five stars,112 ratings at FutureLearn,"
            3 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/science-communication-for-researchers-15231,Science Communication and Public Engagement,/institution/eit-food,Four and a half out of five stars,30 ratings at FutureLearn,"
            2 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/football-2126,Football: More than a Game,/university/edinburgh,Four and a half out of five stars,51 ratings at FutureLearn,"
            6 weeks long
          ",futurelearn,humanities
/course/ramon-llull-7357,"Understanding Ramon Llull: ​Philosophy, Arts and Science through the Ars Combinatoria",/university/pompeu-fabra,Three out of five stars,1 review,"
            3 hours a week, 2 weeks long
          ",futurelearn,humanities
/course/engl3301-1-47278,Playing with Poetry: Creative Writing and Poetics,/university/newcastle-au,Four and a half out of five stars,78 ratings at FutureLearn,"
            2 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/remote-control-warfare-3293,From State Control to Remote Control: Warfare in the 21st Century,/university/bath,Four and a half out of five stars,24 ratings at FutureLearn,"
            6 weeks long
          ",futurelearn,humanities
/course/how-to-make-a-poem-10516,How To Make A Poem,/university/manchester-edu,Three out of five stars,1 review,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/explore-english-magna-carta-4673,Magna Carta,/institution/british-council,Three and a half out of five stars,3 reviews,"
            2 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/fall-in-love-with-mandarin-19181,Fall in Love with Mandarin,/university/nctu,Four and a half out of five stars,54 ratings at FutureLearn,"
            1 hour a week, 4 weeks long
          ",futurelearn,humanities
/course/futurelearn-introduction-to-journalism-2125,Introduction to Journalism,/university/strathclyde,Three out of five stars,3 reviews,"
            6 weeks long
          ",futurelearn,humanities
/course/futurelearn-understanding-japanese-philosophy-5859,Understanding Japanese Philosophy,/university/fudan,One out of five stars,1 review,"
            2 hours a week, 5 weeks long
          ",futurelearn,humanities
/course/intoduction-to-malay-language-8715,Introduction to Malay Language,/university/malaya,One out of five stars,2 reviews,"
            2 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/futurelearn-taoism-and-western-culture-7393,Taoism and Western Culture,/institution/maritime-museum,One and a half out of five stars,3 reviews,"
            2 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/captain-cook-13235,Confronting Captain Cook: Memorialisation in museums and public spaces,/university/dublin-city,One out of five stars,3 reviews,"
            3 hours a week, 5 weeks long
          ",futurelearn,humanities
/course/irish-language-7-12322,Irish 107: An Introduction to Irish Language and Culture,/university/dublin-city,Five out of five stars,39 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/irish-204-irish-language-and-culture-for-adults-20579,Irish 204: Irish Language and Culture for Adults,/university/malaya,Five out of five stars,38 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/let-s-learn-portuguese-language-basic-conversatio-116855,Let’s Learn Portuguese Language: Basic Conversation Skills,/institution/te-papa,Zero out of five stars,149 ratings at FutureLearn,"
            12 weeks long
          ",futurelearn,humanities
/course/connecting-and-collaborating-across-the-culture-a-116858,Connecting Across the Culture and Heritage Sector in Aotearoa New Zealand,/university/tou,Zero out of five stars,44 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/sports-performance-mind-body-coaching-116628,"Sports Performance: The Mind, Body, and Coaching",/university/tou,Zero out of five stars,29 ratings at FutureLearn,"
            6 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/intermediate-german-116886,"Intermediate German: People, Places, and Traditions",/university/tou,Zero out of five stars,201 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/intermediate-french-work-leisure-culture-117562,"Intermediate French: Work, Leisure and Culture",/university/ntnu,Four and a half out of five stars,22 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/norwegian-for-beginners-12180,Norwegian for Beginners 1,/university/ntnu,Four and a half out of five stars,279 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/norwegian-for-beginners-2-13185,Norwegian for Beginners 2,/university/ntnu,Four and a half out of five stars,82 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/norwegian-for-beginners-3-17067,Norwegian for Beginners 3,/university/york,Four and a half out of five stars,215 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/introducing-art-history-discovering-public-sculpt-19712,Modern Sculpture: An Introduction to Art History,/university/keio,Four and a half out of five stars,530 ratings at FutureLearn,"
            3 hours a week, 2 weeks long
          ",futurelearn,humanities
/course/japanese-rare-books-sino-7639,Sino-Japanese Interactions  Through Rare Books,/university/royal-holloway,Five out of five stars,84 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/peterloo-to-the-pankhursts-radicalism-and-reform--13706,Peterloo to the Pankhursts: Radicalism and Reform in the 19th Century,/university/tou,Four and a half out of five stars,99 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/global-ethics-14503,Global Ethics: An Introduction,/university/kcl,Five out of five stars,104 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/shakespeare-context-and-stagecraft-21319,Shakespeare: Context and Stagecraft,/university/glasgow,Four and a half out of five stars,239 ratings at FutureLearn,"
            6 hours a week, 2 weeks long
          ",futurelearn,humanities
/course/slavery-in-the-british-caribbean-21487,History of Slavery in the British Caribbean,/university/tou,Four and a half out of five stars,27 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/why-religion-matters-14493,"Why Religion Matters: Religious Literacy, Culture and Diversity",/university/newcastle-au,Zero out of five stars,66 ratings at FutureLearn,"
            4 hours a week, 24 weeks long
          ",futurelearn,humanities
/course/newcastle-university-bachelor-of-arts-22383,Bachelor of Arts,/institution/yadvashem,Zero out of five stars,12 ratings at FutureLearn,"
            3 hours a week, 12 weeks long
          ",futurelearn,humanities
/course/poetry-and-the-holocaust-21737,Poetry and the Holocaust,/university/exeter,Three and a half out of five stars,160 ratings at FutureLearn,"
            12 weeks long
          ",futurelearn,humanities
/course/chinese-culture-12390,Many Faces: Understanding the Complexities of Chinese Culture,/university/kcl,Five out of five stars,49 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/learn-spanish-for-global-communication-level-1-22676,Foundations of Spanish for Global Communication,/university/kcl,Five out of five stars,2 ratings at FutureLearn,"
            3 hours a week, 6 weeks long
          ",futurelearn,humanities
/course/learn-french-global-communication-level-1-22677,Foundations of French for Global Communication,/university/exeter,Four and a half out of five stars,83 ratings at FutureLearn,"
            3 hours a week, 4 weeks long
          ",futurelearn,humanities
/course/grand-challenges-food-for-thought-12386,Grand Challenges: Food for Thought,/university/tou,Zero out of five stars,53 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/italian-for-beginners-18259,Italian for Beginners,/university/deakin,Zero out of five stars,3 ratings at FutureLearn,"
            3 hours a week, 3 weeks long
          ",futurelearn,humanities
/course/why-research-matters-18273,Why Research Matters: Evidence at Work,/university/tou,Zero out of five stars,39 ratings at FutureLearn,"
            4 hours a week, 4 weeks long
          ",futurelearn,humanities
